0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
-0.03182316571474075,0.07959864288568497,0.04998096078634262,-0.04660821706056595,0.0421275831758976,0.04591646045446396,-0.040905047208070755,0.01017322763800621,0.04573119804263115,-0.01993357390165329,-0.01431842241436243,0.03662700951099396,-0.0005578752607107162,-0.020879974588751793,0.02453036606311798,-0.027264904230833054,-0.01609913446009159,0.00013695648522116244,-0.018768316134810448,-0.048892829567193985,-0.0002324048400623724,-0.016187550500035286,-0.07269105315208435,0.011938702315092087,-0.018040886148810387,-0.1027880609035492,0.022298552095890045,-0.00294462195597589,-0.004599071107804775,-0.0044341133907437325,0.014118615537881851,-0.03016565926373005,0.010511137545108795,0.003910948522388935,-0.027064744383096695,0.038980621844530106,-0.006575511768460274,-0.015534777194261551,0.06545726954936981,0.017447710037231445,0.00883982889354229,-0.0011278005549684167,0.02550813928246498,-0.009376298636198044,0.02044081874191761,0.01836836338043213,-0.0036751958541572094,0.04616216942667961,0.013823619112372398,0.005098951049149036,0.0637398213148117,0.028747348114848137,0.026771007105708122,0.012168495915830135,0.03700247034430504,0.007157251238822937,0.024359706789255142,0.030236588791012764,0.00576850026845932,0.04973860830068588,0.023986339569091797,0.01823836751282215,0.05831164866685867
-0.030133668333292007,0.08235971629619598,0.04730386286973953,-0.04603920131921768,0.04512423276901245,0.04450203478336334,-0.04048532247543335,0.01211952418088913,0.04345425218343735,-0.020967308431863785,-0.01383540965616703,0.03678972274065018,-0.002226077951490879,-0.02048868127167225,0.02433033660054207,-0.02771582454442978,-0.015471367165446281,0.0008227464859373868,-0.0205506794154644,-0.04913429543375969,-0.00023316714214161038,-0.018463701009750366,-0.07216094434261322,0.010399118065834045,-0.02147885598242283,-0.10096673667430878,0.02054007537662983,-0.002992697060108185,-0.004740313161164522,-0.004535301122814417,0.013250703923404217,-0.03168493136763573,0.009477849118411541,0.0033297219779342413,-0.027674520388245583,0.03666268289089203,-0.006262917071580887,-0.01659703254699707,0.0628148540854454,0.01774766854941845,0.008484827354550362,-0.0010868270182982087,0.024975452572107315,-0.00964098796248436,0.01903240755200386,0.01717609539628029,-0.003113592742010951,0.04391224682331085,0.012887824326753616,0.005986284930258989,0.060712702572345734,0.029265953227877617,0.026776079088449478,0.01155240461230278,0.03589119389653206,0.007086288183927536,0.023642539978027344,0.02886458858847618,0.006563786882907152,0.04755610227584839,0.024128282442688942,0.018922409042716026,0.05508655682206154
-0.024886833503842354,0.09033375233411789,0.01619195006787777,-0.043936941772699356,0.055965106934309006,0.02378351427614689,-0.04037455469369888,0.02426144853234291,0.03490988910198212,-0.022454531863331795,-0.002950449474155903,0.04020490497350693,-0.003011515364050865,-0.00791968684643507,0.042423147708177567,-0.029769284650683403,-0.011494241654872894,0.00306937238201499,-0.024996891617774963,-0.04681355133652687,0.005949892103672028,-0.024587616324424744,-0.0704192966222763,0.015341905876994133,-0.029973585158586502,-0.09822362661361694,0.019118908792734146,-0.003045195247977972,-0.005011902656406164,-0.002069976180791855,0.009918009862303734,-0.029673635959625244,0.017160968855023384,-0.0012978436425328255,-0.02188207022845745,0.04325677827000618,-0.00858243741095066,-0.011554339900612831,0.06360888481140137,0.01886448822915554,0.006538051646202803,-0.002621421357616782,0.022520743310451508,-0.0042067840695381165,0.02538607455790043,0.012809518724679947,0.005098993889987469,0.04895199462771416,0.01040132436901331,0.013053600676357746,0.06026533991098404,0.031429581344127655,0.025423167273402214,0.004648442380130291,0.03280527517199516,0.011971663683652878,0.024493113160133362,0.026265054941177368,0.018403392285108566,0.04954705014824867,0.020915118977427483,0.027743764221668243,0.0512215793132782
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
