Time,Digit,LanguageID,Point_1_X,Point_1_Y,Point_1_Z,Point_2_X,Point_2_Y,Point_2_Z,Point_3_X,Point_3_Y,Point_3_Z,Point_4_X,Point_4_Y,Point_4_Z,Point_5_X,Point_5_Y,Point_5_Z,Point_6_X,Point_6_Y,Point_6_Z,Point_7_X,Point_7_Y,Point_7_Z,Point_8_X,Point_8_Y,Point_8_Z,Point_9_X,Point_9_Y,Point_9_Z,Point_10_X,Point_10_Y,Point_10_Z,Point_11_X,Point_11_Y,Point_11_Z,Point_12_X,Point_12_Y,Point_12_Z,Point_13_X,Point_13_Y,Point_13_Z,Point_14_X,Point_14_Y,Point_14_Z,Point_15_X,Point_15_Y,Point_15_Z,Point_16_X,Point_16_Y,Point_16_Z,Point_17_X,Point_17_Y,Point_17_Z,Point_18_X,Point_18_Y,Point_18_Z,Point_19_X,Point_19_Y,Point_19_Z,Point_20_X,Point_20_Y,Point_20_Z,Point_21_X,Point_21_Y,Point_21_Z,Point_22_X,Point_22_Y,Point_22_Z,Point_23_X,Point_23_Y,Point_23_Z,Point_24_X,Point_24_Y,Point_24_Z,Point_25_X,Point_25_Y,Point_25_Z,Point_26_X,Point_26_Y,Point_26_Z,Point_27_X,Point_27_Y,Point_27_Z,Point_28_X,Point_28_Y,Point_28_Z,Point_29_X,Point_29_Y,Point_29_Z,Point_30_X,Point_30_Y,Point_30_Z,Point_31_X,Point_31_Y,Point_31_Z,Point_32_X,Point_32_Y,Point_32_Z,Point_33_X,Point_33_Y,Point_33_Z,Point_34_X,Point_34_Y,Point_34_Z,Point_35_X,Point_35_Y,Point_35_Z,Point_36_X,Point_36_Y,Point_36_Z,Point_37_X,Point_37_Y,Point_37_Z,Point_38_X,Point_38_Y,Point_38_Z,Point_39_X,Point_39_Y,Point_39_Z,Point_40_X,Point_40_Y,Point_40_Z,Point_41_X,Point_41_Y,Point_41_Z,Point_42_X,Point_42_Y,Point_42_Z,Point_43_X,Point_43_Y,Point_43_Z,Point_44_X,Point_44_Y,Point_44_Z,Point_45_X,Point_45_Y,Point_45_Z,Point_46_X,Point_46_Y,Point_46_Z,Point_47_X,Point_47_Y,Point_47_Z,Point_48_X,Point_48_Y,Point_48_Z,Point_49_X,Point_49_Y,Point_49_Z,Point_50_X,Point_50_Y,Point_50_Z,Point_51_X,Point_51_Y,Point_51_Z,Point_52_X,Point_52_Y,Point_52_Z,Point_53_X,Point_53_Y,Point_53_Z,Point_54_X,Point_54_Y,Point_54_Z,Point_55_X,Point_55_Y,Point_55_Z,Point_56_X,Point_56_Y,Point_56_Z,Point_57_X,Point_57_Y,Point_57_Z,Point_58_X,Point_58_Y,Point_58_Z,Point_59_X,Point_59_Y,Point_59_Z
0,8,1,0.37069863080978394,0.7595524787902832,5.5801805842747854e-08,0.3940185308456421,0.7275995016098022,-0.010162480175495148,0.4049244523048401,0.6719370484352112,-0.014849589206278324,0.40212899446487427,0.6326051354408264,-0.01982785202562809,0.3895810544490814,0.6074767708778381,-0.024149950593709946,0.39245834946632385,0.5982364416122437,-0.0024564876221120358,0.3987993597984314,0.5292255282402039,-0.009586513973772526,0.40422484278678894,0.48865124583244324,-0.0157230906188488,0.4077689051628113,0.4542282819747925,-0.02027462050318718,0.37020134925842285,0.5989359021186829,-0.005103311035782099,0.3710933327674866,0.5457445383071899,-0.02159724570810795,0.3789684772491455,0.557343602180481,-0.03073483146727085,0.38691598176956177,0.5781874656677246,-0.0321127288043499,0.3480813205242157,0.6065354347229004,-0.009437521919608116,0.34298408031463623,0.5515307784080505,-0.0186956524848938,0.34803158044815063,0.5227850675582886,-0.02267303690314293,0.35393548011779785,0.5019600987434387,-0.02339686080813408,0.32794877886772156,0.6237315535545349,-0.015217704698443413,0.31741654872894287,0.572828471660614,-0.01835073158144951,0.3122623562812805,0.5403726100921631,-0.018088189885020256,0.30894866585731506,0.5116459727287292,-0.01745760254561901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5080801844596863,0.2915351092815399,-0.02849472314119339,0.4604565501213074,0.24080446362495422,0.007440956309437752,0.4856876730918884,0.2413444221019745,0.007018725853413343,0.47357264161109924,0.24404533207416534,0.0027427971363067627,0.4751664996147156,0.24184608459472656,0.0031856175046414137,0.4689967632293701,0.2431415617465973,0.0032198275439441204,0.46995747089385986,0.2415340393781662,0.003835728857666254,0.5198325514793396,0.25263985991477966,0.012845568358898163,0.540998637676239,0.26319214701652527,0.02039748802781105,0.5339504480361938,0.2616651654243469,0.014107802882790565,0.5342097282409668,0.2601824998855591,0.014626100659370422,0.5372010469436646,0.2625582814216614,0.016103073954582214,0.5260564684867859,0.25635820627212524,0.011843274347484112,0.47697606682777405,0.3426758646965027,-0.0074501847848296165,0.5242646336555481,0.35269755125045776,-0.0007534901960752904,0.650484025478363,0.5095704793930054,-0.08108807355165482,0.3677704632282257,0.5593760013580322,-0.22104796767234802
1,8,1,0.37137869000434875,0.7638611197471619,3.7808117525628404e-08,0.3951990306377411,0.7312964200973511,-0.009012074209749699,0.40629100799560547,0.6760553121566772,-0.01316783670336008,0.40430447459220886,0.6370036602020264,-0.01761019416153431,0.3911842107772827,0.612093985080719,-0.021416444331407547,0.3917643427848816,0.6031813025474548,-0.0020331572741270065,0.39839884638786316,0.5329327583312988,-0.008201256394386292,0.4040341377258301,0.4931318163871765,-0.013550433330237865,0.4074290096759796,0.458584725856781,-0.01768018864095211,0.3697696924209595,0.6042617559432983,-0.004882059991359711,0.3705318570137024,0.54994136095047,-0.02064359188079834,0.3792644143104553,0.5635507106781006,-0.02955194003880024,0.38758692145347595,0.5848448872566223,-0.030920907855033875,0.3475870192050934,0.6115573644638062,-0.009162637405097485,0.34221151471138,0.5553876757621765,-0.01747310534119606,0.348010390996933,0.5267871618270874,-0.021407475695014,0.3540447950363159,0.5049201250076294,-0.02238709107041359,0.32733121514320374,0.6279454827308655,-0.014700369909405708,0.31600531935691833,0.5766952633857727,-0.01659894734621048,0.31120944023132324,0.5445297360420227,-0.015878519043326378,0.3076741397380829,0.5152043700218201,-0.015201464295387268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5124133825302124,0.27299433946609497,-0.027152828872203827,0.4581376612186432,0.22241222858428955,0.0038061444647610188,0.4843609631061554,0.22090467810630798,0.005300333257764578,0.47093454003334045,0.21965602040290833,0.00016139225044753402,0.4728250205516815,0.22475579380989075,0.00045605830382555723,0.4662039577960968,0.22026126086711884,0.0001619940740056336,0.46763932704925537,0.22481800615787506,0.0007335669361054897,0.5165261030197144,0.2243141233921051,0.014103774912655354,0.5372610092163086,0.22783884406089783,0.023770559579133987,0.5315091609954834,0.2249528169631958,0.017176365479826927,0.5314474701881409,0.22935384511947632,0.017348889261484146,0.5343101024627686,0.22623710334300995,0.019262075424194336,0.5232499241828918,0.2280241847038269,0.01378952618688345,0.48030734062194824,0.3274466097354889,-0.010185986757278442,0.5254596471786499,0.32718023657798767,0.0008615350816398859,0.6692298054695129,0.5082557201385498,-0.1691165268421173,0.3674527406692505,0.5571463108062744,-0.2599984407424927
2,8,1,0.3731849491596222,0.7672094702720642,3.523156522078352e-08,0.3962545096874237,0.7340347170829773,-0.009026018902659416,0.407162606716156,0.678322434425354,-0.013391053304076195,0.4049636125564575,0.6401185393333435,-0.01821928098797798,0.39193469285964966,0.6151304841041565,-0.022391781210899353,0.39373910427093506,0.6050661206245422,-0.001199208665639162,0.3994419276714325,0.5365096926689148,-0.007886061444878578,0.40445512533187866,0.49625542759895325,-0.013874192722141743,0.40755772590637207,0.46143049001693726,-0.018449945375323296,0.37152421474456787,0.6064925193786621,-0.004470107611268759,0.3717912435531616,0.552750825881958,-0.021215464919805527,0.380258709192276,0.5670058727264404,-0.030787291005253792,0.3888671398162842,0.5894425511360168,-0.032300643622875214,0.34922128915786743,0.614189088344574,-0.009280304424464703,0.3434423804283142,0.5579354763031006,-0.018223553895950317,0.34887775778770447,0.5288060307502747,-0.022300733253359795,0.35515549778938293,0.5067782998085022,-0.02316664159297943,0.3290574550628662,0.6313368678092957,-0.015414443798363209,0.3174932599067688,0.5801495909690857,-0.01754823327064514,0.3122820258140564,0.5479223132133484,-0.01673317886888981,0.3088299036026001,0.5185922980308533,-0.01592157408595085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6642785668373108,0.5137618780136108,-0.09079590439796448,0.3692360520362854,0.5682686567306519,-0.27173322439193726
3,8,1,0.3737618625164032,0.7687428593635559,3.398724501835204e-08,0.3971322476863861,0.7350507974624634,-0.008948779664933681,0.40861350297927856,0.6796826124191284,-0.013355829752981663,0.4066442847251892,0.6426106691360474,-0.018282759934663773,0.39360931515693665,0.6185234189033508,-0.02256321720778942,0.3944431245326996,0.6063488721847534,-0.0009029716602526605,0.40013283491134644,0.5372044444084167,-0.007337226066738367,0.40521860122680664,0.49753236770629883,-0.012934227474033833,0.4081432819366455,0.4625168442726135,-0.017332907766103745,0.3721312880516052,0.6081057786941528,-0.004418492782860994,0.3728620111942291,0.5535772442817688,-0.021657636389136314,0.38207173347473145,0.570229172706604,-0.031220192089676857,0.3911888003349304,0.5939375162124634,-0.03249773755669594,0.3496963381767273,0.6163955926895142,-0.009496846236288548,0.3440258800983429,0.5610484480857849,-0.01891319639980793,0.3495442569255829,0.5316752195358276,-0.02336246892809868,0.35562536120414734,0.5086895227432251,-0.024330846965312958,0.32936468720436096,0.6336293816566467,-0.01584792695939541,0.31844350695610046,0.5818322896957397,-0.018208563327789307,0.313167929649353,0.5496149063110352,-0.017633767798542976,0.3091869056224823,0.5203725695610046,-0.01699475198984146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.509936511516571,0.2765597999095917,-0.027430059388279915,0.45694953203201294,0.22502636909484863,0.0034460851456969976,0.48341113328933716,0.22122138738632202,0.003530107904225588,0.4692137837409973,0.21967968344688416,-0.001228858483955264,0.47118011116981506,0.22754883766174316,-0.0005332448636181653,0.46442893147468567,0.2212466597557068,-0.0009086323552764952,0.4659772217273712,0.22792017459869385,1.1448012628534343e-05,0.5138619542121887,0.21843095123767853,0.010274079628288746,0.5355077981948853,0.21620216965675354,0.018899207934737206,0.5302038788795471,0.2132093459367752,0.012278704904019833,0.5297791957855225,0.22127670049667358,0.012867755256593227,0.5328710079193115,0.21459898352622986,0.014360365457832813,0.5212024450302124,0.22191265225410461,0.009713353589177132,0.4795840382575989,0.32915082573890686,-0.006342819891870022,0.5219574570655823,0.3269259035587311,0.0021602706983685493,0.6713953614234924,0.5051330924034119,-0.15393805503845215,0.373004674911499,0.5625135898590088,-0.28682634234428406
4,8,1,0.3745086193084717,0.7706654071807861,3.1197398442373014e-08,0.3980250358581543,0.7360546588897705,-0.008572026155889034,0.4086521565914154,0.6783303022384644,-0.012236213311553001,0.4056057631969452,0.6406135559082031,-0.01642678864300251,0.39282071590423584,0.616696834564209,-0.019975049421191216,0.39501088857650757,0.6079015135765076,-0.0003015617548953742,0.40067529678344727,0.5380344390869141,-0.0062215798534452915,0.4056744873523712,0.49794837832450867,-0.01145966351032257,0.40857622027397156,0.46263644099235535,-0.01568913459777832,0.3725234568119049,0.6095193028450012,-0.0037768231704831123,0.37330275774002075,0.5549055337905884,-0.020712299272418022,0.38216251134872437,0.5708838105201721,-0.030347350984811783,0.39088574051856995,0.5943653583526611,-0.03172219544649124,0.3500167429447174,0.6175616979598999,-0.008749010972678661,0.3443647623062134,0.5618072152137756,-0.01796109788119793,0.3501439690589905,0.5322493314743042,-0.022683409973978996,0.35637399554252625,0.5091145038604736,-0.023901190608739853,0.3295849859714508,0.6346983909606934,-0.014939604327082634,0.3184027075767517,0.5830840468406677,-0.017211688682436943,0.3131522536277771,0.5504779815673828,-0.01685144193470478,0.3091801404953003,0.5207558274269104,-0.01643422432243824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5103213787078857,0.2766226530075073,-0.02682727389037609,0.4568435847759247,0.22470729053020477,0.0013039563782513142,0.48324108123779297,0.22058217227458954,0.0018895051907747984,0.46883833408355713,0.2181723713874817,-0.0032136535737663507,0.4709485173225403,0.2275320589542389,-0.0023597378749400377,0.4640353322029114,0.22007502615451813,-0.0029698300641030073,0.46579962968826294,0.22794534265995026,-0.0019270612392574549,0.5130088329315186,0.21605893969535828,0.00968155451118946,0.5344130396842957,0.21195892989635468,0.01901170425117016,0.5294474363327026,0.20850929617881775,0.012144058011472225,0.5290903449058533,0.2179560661315918,0.012831767089664936,0.5319896340370178,0.21002160012722015,0.014336294494569302,0.5205429196357727,0.21919448673725128,0.009429212659597397,0.48148491978645325,0.3276202380657196,-0.006308631505817175,0.5212801694869995,0.32421764731407166,0.003080940805375576,0.6588048934936523,0.5125446319580078,-0.16997021436691284,0.3624632954597473,0.5461949110031128,-0.24737201631069183
5,8,1,0.3749336004257202,0.7706831097602844,3.347017951682574e-08,0.3980867266654968,0.7371630668640137,-0.008591827005147934,0.4083678126335144,0.6791143417358398,-0.012343481183052063,0.4052598774433136,0.641115128993988,-0.016559462994337082,0.392002135515213,0.6178586483001709,-0.020093753933906555,0.3952646255493164,0.6083672046661377,-0.00050138751976192,0.40079444646835327,0.5385975241661072,-0.0064565702341496944,0.4056231379508972,0.49818623065948486,-0.01164320856332779,0.4083613455295563,0.46352648735046387,-0.015767985954880714,0.37279221415519714,0.6099779605865479,-0.0039171795360744,0.3730939030647278,0.555939257144928,-0.020757870748639107,0.38196688890457153,0.5724436640739441,-0.029998725280165672,0.3907491862773895,0.5966082215309143,-0.031030209735035896,0.3504142761230469,0.6179166436195374,-0.008853659965097904,0.3444189727306366,0.5627866983413696,-0.017889397218823433,0.3502989411354065,0.5332621335983276,-0.02217739261686802,0.35669901967048645,0.5102548003196716,-0.023108268156647682,0.33029448986053467,0.6350453495979309,-0.015032241120934486,0.3189600110054016,0.5839297771453857,-0.017121605575084686,0.31366536021232605,0.5515875816345215,-0.0164574533700943,0.3097154498100281,0.5220320224761963,-0.01581905595958233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5087750554084778,0.2790265679359436,-0.026745639741420746,0.4556310474872589,0.22543945908546448,0.001260272809304297,0.48215562105178833,0.22106865048408508,0.0013697001850232482,0.46758636832237244,0.21881099045276642,-0.0036059522535651922,0.4697723686695099,0.22846020758152008,-0.0026416005566716194,0.4627665579319,0.22078116238117218,-0.0032317726872861385,0.4645526707172394,0.22891217470169067,-0.0021176403388381004,0.5122827887535095,0.21628490090370178,0.008566534146666527,0.5342986583709717,0.21187299489974976,0.017596948891878128,0.529190182685852,0.20850956439971924,0.010685032233595848,0.5287461280822754,0.21828797459602356,0.011501751840114594,0.5318048596382141,0.20999518036842346,0.012873854488134384,0.5199806690216064,0.21955077350139618,0.00821707583963871,0.48098570108413696,0.3280660808086395,-0.00519796647131443,0.5207349061965942,0.32411113381385803,0.003538712626323104,0.667986273765564,0.5042950510978699,-0.1609618067741394,0.3724866807460785,0.5537697672843933,-0.24850566685199738
6,8,1,0.3751044273376465,0.7724933624267578,4.1109224468982575e-08,0.3981354832649231,0.7390176057815552,-0.009064373560249805,0.40881139039993286,0.6817964315414429,-0.013210722245275974,0.40599963068962097,0.6438418030738831,-0.017780883237719536,0.39330968260765076,0.619773268699646,-0.02170480601489544,0.39501258730888367,0.6101331114768982,-0.0011072224006056786,0.40090492367744446,0.5403024554252625,-0.007404571399092674,0.40595245361328125,0.5001801252365112,-0.012789750471711159,0.4091286361217499,0.46513286232948303,-0.017043886706233025,0.37262529134750366,0.6114996671676636,-0.0044686696492135525,0.37370672821998596,0.5568966269493103,-0.021632004529237747,0.38235557079315186,0.573406457901001,-0.03083745203912258,0.391195684671402,0.5978825688362122,-0.03177609294652939,0.3502172529697418,0.6196405291557312,-0.009399737231433392,0.34480494260787964,0.5646790266036987,-0.01880161091685295,0.3505096435546875,0.5352010726928711,-0.02301025204360485,0.3569326400756836,0.5124509930610657,-0.023768216371536255,0.32987701892852783,0.6372570991516113,-0.015624181367456913,0.3190476894378662,0.5859876871109009,-0.018151700496673584,0.31371548771858215,0.5534985661506653,-0.017605630680918694,0.30977362394332886,0.5240753293037415,-0.016946151852607727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6577034592628479,0.5074172019958496,-0.14116822183132172,0.36904749274253845,0.5414187908172607,-0.22416149079799652
7,8,1,0.3751498758792877,0.7726359963417053,3.877460841295033e-08,0.3983849585056305,0.7385081648826599,-0.009085019119083881,0.40921640396118164,0.6811172962188721,-0.01317271776497364,0.40591856837272644,0.6433718800544739,-0.017712853848934174,0.39271315932273865,0.6195565462112427,-0.02162313461303711,0.39515048265457153,0.6099629998207092,-0.0007898231269791722,0.40074312686920166,0.5402747988700867,-0.006989810150116682,0.4057304263114929,0.5005093216896057,-0.012256569229066372,0.408799409866333,0.465642511844635,-0.01644512265920639,0.3726184368133545,0.6116523146629333,-0.004177880473434925,0.373564213514328,0.5574924349784851,-0.021556781604886055,0.38262423872947693,0.5748270750045776,-0.030903629958629608,0.39175060391426086,0.5996121168136597,-0.03186070919036865,0.35013410449028015,0.620184600353241,-0.00915515050292015,0.3445848226547241,0.5656924843788147,-0.0187907125800848,0.3503241539001465,0.5361040234565735,-0.023239344358444214,0.35663822293281555,0.5131553411483765,-0.024092918261885643,0.32976314425468445,0.6379724144935608,-0.015407482162117958,0.31892621517181396,0.5865498781204224,-0.018071986734867096,0.313556045293808,0.5539719462394714,-0.01766243577003479,0.30943891406059265,0.524491548538208,-0.017084920778870583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.663021445274353,0.5121856331825256,-0.18285925686359406,0.3714156150817871,0.5491937398910522,-0.22117269039154053
8,8,1,0.3749658465385437,0.7741526365280151,4.252002483440265e-08,0.3986126780509949,0.7399131059646606,-0.00922139547765255,0.40954965353012085,0.6826832294464111,-0.013329815119504929,0.4064920246601105,0.6447279453277588,-0.017906680703163147,0.39339739084243774,0.620673418045044,-0.021845011040568352,0.394834041595459,0.6107515096664429,-0.00039981064037419856,0.4007039964199066,0.5405992865562439,-0.006338012404739857,0.4058733582496643,0.5008268356323242,-0.011611376889050007,0.4087720513343811,0.4658060371875763,-0.015914777293801308,0.37225252389907837,0.6124531030654907,-0.0037671299651265144,0.37314051389694214,0.5574352145195007,-0.021054619923233986,0.3825404942035675,0.57408607006073,-0.030842652544379234,0.3916245698928833,0.5984169840812683,-0.03220144286751747,0.34970974922180176,0.6210023164749146,-0.008698346093297005,0.34415367245674133,0.5660514831542969,-0.018147803843021393,0.3500332832336426,0.5362508296966553,-0.0229371078312397,0.3560914993286133,0.512881338596344,-0.024128321558237076,0.3293493688106537,0.6390570998191833,-0.014911867678165436,0.318838506937027,0.5876825451850891,-0.01734491065144539,0.31373149156570435,0.5549365878105164,-0.017017243430018425,0.309471994638443,0.5251513719558716,-0.01660461537539959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6566815376281738,0.5203729271888733,-0.12005173414945602,0.358532190322876,0.5497068762779236,-0.2465439885854721
9,8,1,0.37468644976615906,0.7746157646179199,3.246275781521035e-08,0.39823928475379944,0.7392368316650391,-0.009018552489578724,0.40927502512931824,0.6822178959846497,-0.012834146618843079,0.40580064058303833,0.6449356079101562,-0.01712697558104992,0.3929957449436188,0.6208569407463074,-0.020758602768182755,0.3950280249118805,0.6104644536972046,-0.0001828358363127336,0.40043559670448303,0.5408185720443726,-0.0060225483030080795,0.4055221378803253,0.5013344883918762,-0.011242360807955265,0.4085240364074707,0.4659572243690491,-0.015495294705033302,0.37251216173171997,0.6123449802398682,-0.003363586263731122,0.3733368515968323,0.5590541958808899,-0.01998302713036537,0.382486492395401,0.5753339529037476,-0.02949446626007557,0.39134231209754944,0.5982666611671448,-0.030962899327278137,0.3499438464641571,0.6208149194717407,-0.008120768703520298,0.344576895236969,0.56593918800354,-0.01713382452726364,0.3502053916454315,0.536858320236206,-0.02170841209590435,0.35613369941711426,0.5135875940322876,-0.022949544712901115,0.32930058240890503,0.6383301615715027,-0.014153297059237957,0.3181515634059906,0.5873754024505615,-0.01628543622791767,0.31293341517448425,0.5555660128593445,-0.01578042283654213,0.3087467551231384,0.525960385799408,-0.015297967940568924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6581829190254211,0.5220577716827393,-0.12242503464221954,0.3635304272174835,0.5560517907142639,-0.26726165413856506
