Frame,Point_1_X,Point_1_Y,Point_1_Z,Point_2_X,Point_2_Y,Point_2_Z,Point_3_X,Point_3_Y,Point_3_Z,Point_4_X,Point_4_Y,Point_4_Z,Point_5_X,Point_5_Y,Point_5_Z,Point_6_X,Point_6_Y,Point_6_Z,Point_7_X,Point_7_Y,Point_7_Z,Point_8_X,Point_8_Y,Point_8_Z,Point_9_X,Point_9_Y,Point_9_Z,Point_10_X,Point_10_Y,Point_10_Z,Point_11_X,Point_11_Y,Point_11_Z,Point_12_X,Point_12_Y,Point_12_Z,Point_13_X,Point_13_Y,Point_13_Z,Point_14_X,Point_14_Y,Point_14_Z,Point_15_X,Point_15_Y,Point_15_Z,Point_16_X,Point_16_Y,Point_16_Z,Point_17_X,Point_17_Y,Point_17_Z,Point_18_X,Point_18_Y,Point_18_Z,Point_19_X,Point_19_Y,Point_19_Z,Point_20_X,Point_20_Y,Point_20_Z,Point_21_X,Point_21_Y,Point_21_Z,Point_22_X,Point_22_Y,Point_22_Z,Point_23_X,Point_23_Y,Point_23_Z,Point_24_X,Point_24_Y,Point_24_Z,Point_25_X,Point_25_Y,Point_25_Z,Point_26_X,Point_26_Y,Point_26_Z,Point_27_X,Point_27_Y,Point_27_Z,Point_28_X,Point_28_Y,Point_28_Z,Point_29_X,Point_29_Y,Point_29_Z,Point_30_X,Point_30_Y,Point_30_Z,Point_31_X,Point_31_Y,Point_31_Z,Point_32_X,Point_32_Y,Point_32_Z,Point_33_X,Point_33_Y,Point_33_Z,Point_34_X,Point_34_Y,Point_34_Z,Point_35_X,Point_35_Y,Point_35_Z,Point_36_X,Point_36_Y,Point_36_Z,Point_37_X,Point_37_Y,Point_37_Z,Point_38_X,Point_38_Y,Point_38_Z,Point_39_X,Point_39_Y,Point_39_Z,Point_40_X,Point_40_Y,Point_40_Z,Point_41_X,Point_41_Y,Point_41_Z,Point_42_X,Point_42_Y,Point_42_Z,Point_43_X,Point_43_Y,Point_43_Z,Point_44_X,Point_44_Y,Point_44_Z,Point_45_X,Point_45_Y,Point_45_Z,Point_46_X,Point_46_Y,Point_46_Z,Point_47_X,Point_47_Y,Point_47_Z,Point_48_X,Point_48_Y,Point_48_Z,Point_49_X,Point_49_Y,Point_49_Z,Point_50_X,Point_50_Y,Point_50_Z,Point_51_X,Point_51_Y,Point_51_Z,Point_52_X,Point_52_Y,Point_52_Z,Point_53_X,Point_53_Y,Point_53_Z,Point_54_X,Point_54_Y,Point_54_Z,Point_55_X,Point_55_Y,Point_55_Z,Point_56_X,Point_56_Y,Point_56_Z,Point_57_X,Point_57_Y,Point_57_Z,Point_58_X,Point_58_Y,Point_58_Z,Point_59_X,Point_59_Y,Point_59_Z,Label
frame_0000.jpg,0.4316272735595703,0.7586972117424011,2.4497936124134867e-07,0.4532862901687622,0.7261059284210205,-0.013860407285392284,0.463167667388916,0.6822185516357422,-0.022252030670642853,0.4659925699234009,0.6475591063499451,-0.030473781749606133,0.4656979739665985,0.6125532388687134,-0.037670236080884933,0.4499831795692444,0.588689386844635,-0.01567823812365532,0.4609507918357849,0.517645537853241,-0.028249692171812057,0.4663982093334198,0.4737696945667267,-0.03646557778120041,0.4688003659248352,0.43536511063575745,-0.04102317616343498,0.4292987883090973,0.5899677872657776,-0.019238771870732307,0.42160654067993164,0.5128308534622192,-0.036193277686834335,0.41817083954811096,0.4593248963356018,-0.04933175817131996,0.4143027067184448,0.41580629348754883,-0.05671258270740509,0.4103911221027374,0.6083810329437256,-0.02407905086874962,0.4111431837081909,0.5619619488716125,-0.045756712555885315,0.4343186318874359,0.5683224201202393,-0.05650930851697922,0.4533422887325287,0.5787526369094849,-0.05884550139307976,0.39337602257728577,0.6349384784698486,-0.029421331360936165,0.378013014793396,0.5866296887397766,-0.044051531702280045,0.3664258122444153,0.552307665348053,-0.049333903938531876,0.3567504584789276,0.5200833082199097,-0.051266107708215714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5521674156188965,0.3051239252090454,-0.03177480399608612,0.5048949122428894,0.23123648762702942,0.004153784830123186,0.5326883792877197,0.23304778337478638,2.3855234758229926e-05,0.5167037844657898,0.22198809683322906,-0.003730905707925558,0.5190193057060242,0.23811745643615723,-0.0020350369159132242,0.5114508867263794,0.22417619824409485,-0.00235529406927526,0.5137447118759155,0.23750266432762146,-0.0007886716048233211,0.5655534267425537,0.23130273818969727,0.0014738031895831227,0.5922161340713501,0.22607626020908356,0.007495352067053318,0.5860064029693604,0.21961812674999237,0.0005442574620246887,0.5843467116355896,0.23358787596225739,0.002078730147331953,0.5891496539115906,0.22240231931209564,0.0026370547711849213,0.5744085311889648,0.23473718762397766,1.3507002222468145e-05,0.5291789174079895,0.3500809073448181,0.0036768727004528046,0.5711081027984619,0.34989097714424133,0.005800473038107157,0.6887869238853455,0.5961662530899048,-0.12709805369377136,0.4180781841278076,0.596498429775238,-0.2713666558265686,7
frame_0001.jpg,0.43223440647125244,0.7607474327087402,2.559559391102084e-07,0.4534623622894287,0.7284151315689087,-0.014509292319417,0.4629049301147461,0.6844035387039185,-0.023090846836566925,0.4647102355957031,0.6500869989395142,-0.031466495245695114,0.4623757004737854,0.6156779527664185,-0.03889581188559532,0.4496099352836609,0.5913460850715637,-0.015563295222818851,0.46147140860557556,0.5218827128410339,-0.02828892692923546,0.4671975374221802,0.4769877791404724,-0.03661809861660004,0.4698343276977539,0.4384351670742035,-0.04113391786813736,0.4290045201778412,0.5930805802345276,-0.019024863839149475,0.42150619626045227,0.5162360072135925,-0.0361420139670372,0.4183482229709625,0.46303242444992065,-0.04925496503710747,0.4147530198097229,0.41999101638793945,-0.056406788527965546,0.4102811813354492,0.6118097901344299,-0.02391289360821247,0.41210418939590454,0.567109227180481,-0.04608943685889244,0.43565046787261963,0.5738500952720642,-0.05701953545212746,0.45446789264678955,0.5845544934272766,-0.059188660234212875,0.39361539483070374,0.6384276151657104,-0.029376549646258354,0.3779328763484955,0.5893406867980957,-0.044264111667871475,0.36642172932624817,0.5537350177764893,-0.04964374378323555,0.3567934036254883,0.520679771900177,-0.051549915224313736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5521875023841858,0.3052745461463928,-0.03167033568024635,0.5052289962768555,0.23158997297286987,0.004298160318285227,0.5327766537666321,0.23333407938480377,0.00013679504627361894,0.5169032216072083,0.22218316793441772,-0.003585231024771929,0.5191723108291626,0.2384895235300064,-0.0019091119756922126,0.5116943120956421,0.22439220547676086,-0.002207344863563776,0.5139346718788147,0.23784762620925903,-0.0006536659202538431,0.5654637813568115,0.23159994184970856,0.0015372310299426317,0.5919633507728577,0.2264600694179535,0.0075301784090697765,0.585759162902832,0.21993319690227509,0.0005952387000434101,0.5841724276542664,0.23387788236141205,0.0021100963931530714,0.5888930559158325,0.22274409234523773,0.002681613666936755,0.5743120908737183,0.23505288362503052,5.756998871220276e-05,0.5300807356834412,0.35060790181159973,0.0035904315300285816,0.5716143250465393,0.3498532176017761,0.005607355386018753,0.6860032081604004,0.5948385000228882,-0.10565522313117981,0.41857314109802246,0.5887015461921692,-0.27971887588500977,7
frame_0002.jpg,0.4317636787891388,0.7640529274940491,2.551619218138512e-07,0.4531508684158325,0.7315228581428528,-0.014710322953760624,0.46220701932907104,0.6878501176834106,-0.0232574213296175,0.4638783931732178,0.6536016464233398,-0.03166211396455765,0.4609397053718567,0.6184238791465759,-0.03914875164628029,0.44927603006362915,0.5937548279762268,-0.015233044512569904,0.461412250995636,0.524564802646637,-0.027668414637446404,0.4673883020877838,0.4798479974269867,-0.035727206617593765,0.46974050998687744,0.4413188099861145,-0.04000424966216087,0.4287244379520416,0.5956241488456726,-0.018646303564310074,0.42176923155784607,0.5190045833587646,-0.03578539192676544,0.4188920855522156,0.4656726121902466,-0.04890529066324234,0.4149998724460602,0.4224989712238312,-0.0559612512588501,0.4100419878959656,0.6143770217895508,-0.023532602936029434,0.41294240951538086,0.5714610815048218,-0.04589153453707695,0.43673473596572876,0.5809789299964905,-0.05700094252824783,0.4551031291484833,0.593107283115387,-0.05911761522293091,0.39323705434799194,0.6406744718551636,-0.0289944838732481,0.3778650164604187,0.5908422470092773,-0.043681614100933075,0.36663201451301575,0.5549778342247009,-0.04902489483356476,0.3573656678199768,0.5214940905570984,-0.050907209515571594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5521384477615356,0.3052999973297119,-0.03164300322532654,0.505102813243866,0.2318461835384369,0.004758717957884073,0.532613217830658,0.23373237252235413,0.00047624472063034773,0.5167744159698486,0.22230860590934753,-0.0031499157194048166,0.5190131664276123,0.2388378381729126,-0.0015490204095840454,0.5115587115287781,0.22451114654541016,-0.0017435622867196798,0.5137896537780762,0.23817817866802216,-0.00026851333677768707,0.5655027627944946,0.23203279078006744,0.001722451881505549,0.5920772552490234,0.22670915722846985,0.007663670927286148,0.5858239531517029,0.22008347511291504,0.0007489417330361903,0.5842957496643066,0.23420864343643188,0.0022163325920701027,0.5889729857444763,0.22292916476726532,0.0028404868207871914,0.5744208097457886,0.2354298233985901,0.00018795457435771823,0.5307643413543701,0.350847452878952,0.003168449504300952,0.5714507699012756,0.35018911957740784,0.00499441334977746,0.6866121292114258,0.5932092070579529,-0.10303997993469238,0.4182419180870056,0.5938712954521179,-0.27788129448890686,7
frame_0003.jpg,0.4323141872882843,0.7678285241127014,2.500813423012005e-07,0.453530490398407,0.733453631401062,-0.014515683054924011,0.46262645721435547,0.6891447901725769,-0.02319907210767269,0.46412229537963867,0.6543701887130737,-0.03167135640978813,0.4608067572116852,0.6191112995147705,-0.03931679204106331,0.44779863953590393,0.5975856184959412,-0.01596486195921898,0.4607137143611908,0.5286883115768433,-0.02878422476351261,0.4666469693183899,0.4846941828727722,-0.03717844933271408,0.4691218137741089,0.446006178855896,-0.041563935577869415,0.42768657207489014,0.5999635457992554,-0.019464530050754547,0.42178064584732056,0.5231651067733765,-0.036603935062885284,0.4189952313899994,0.4699159264564514,-0.04989137127995491,0.414652556180954,0.426439106464386,-0.05710821971297264,0.4093483090400696,0.6189939975738525,-0.024362215772271156,0.41584885120391846,0.5764254331588745,-0.04688560962677002,0.44116389751434326,0.5876678824424744,-0.0579497404396534,0.45960912108421326,0.6013229489326477,-0.05997008830308914,0.3932568430900574,0.6453620195388794,-0.029781486839056015,0.37819263339042664,0.5948317646980286,-0.044110510498285294,0.3676220178604126,0.5588230490684509,-0.049109674990177155,0.3587651252746582,0.5248765349388123,-0.05086863413453102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5523131489753723,0.30562207102775574,-0.03153523430228233,0.5051575899124146,0.23220068216323853,0.00475548580288887,0.5326505899429321,0.23419451713562012,0.0005331950378604233,0.5168231129646301,0.22259849309921265,-0.0031086031813174486,0.5190336108207703,0.2392837554216385,-0.0015326450811699033,0.5116104483604431,0.22479069232940674,-0.0017145321471616626,0.5138194561004639,0.2385975867509842,-0.0002573653182480484,0.5654822587966919,0.23263485729694366,0.001871324609965086,0.5920193791389465,0.22739198803901672,0.007864145562052727,0.5857676267623901,0.22071677446365356,0.0009350872132927179,0.5843003988265991,0.23482584953308105,0.002389252884313464,0.5889108180999756,0.22358760237693787,0.003039530012756586,0.5744491219520569,0.2360391467809677,0.00034145935205742717,0.5314520001411438,0.3512406349182129,0.0028234878554940224,0.5715168118476868,0.35050076246261597,0.0047415634617209435,0.6907666921615601,0.5990896821022034,-0.08896731585264206,0.41908448934555054,0.6034862995147705,-0.25785818696022034,7
frame_0004.jpg,0.4325994849205017,0.7689306735992432,2.555759976985428e-07,0.4538937509059906,0.7356717586517334,-0.013945742510259151,0.46305960416793823,0.6909086108207703,-0.022155752405524254,0.46415480971336365,0.6563108563423157,-0.030222801491618156,0.4585191011428833,0.6227259039878845,-0.03748001158237457,0.4480169415473938,0.5995653867721558,-0.015293418429791927,0.46163326501846313,0.5310525298118591,-0.02778840996325016,0.4680464565753937,0.4857812821865082,-0.03594617918133736,0.4705238938331604,0.4467552900314331,-0.040087416768074036,0.42784279584884644,0.6023699641227722,-0.018798982724547386,0.4223719537258148,0.5262941122055054,-0.03567326068878174,0.41990119218826294,0.4735187888145447,-0.04881799593567848,0.41546639800071716,0.43019241094589233,-0.05586114898324013,0.4094098210334778,0.6210238933563232,-0.02361743524670601,0.41754281520843506,0.5796002149581909,-0.04593944922089577,0.44298815727233887,0.5934368371963501,-0.05682381987571716,0.4606865346431732,0.6086372137069702,-0.05858367308974266,0.3934204876422882,0.646742582321167,-0.028911028057336807,0.37861406803131104,0.5958994626998901,-0.04281522333621979,0.36814844608306885,0.5598590970039368,-0.04763686656951904,0.35954418778419495,0.5259377360343933,-0.04925142973661423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5528000593185425,0.3067469596862793,-0.031297773122787476,0.5056636333465576,0.23182496428489685,0.004192756023257971,0.5331581830978394,0.23414036631584167,0.00017596542602404952,0.5172669291496277,0.2220371663570404,-0.003609794657677412,0.5194921493530273,0.23922061920166016,-0.0019517050823196769,0.5120481848716736,0.22425299882888794,-0.0022470704279839993,0.5142806172370911,0.23844487965106964,-0.0007064396631903946,0.5657477378845215,0.232772558927536,0.0018179608741775155,0.5921982526779175,0.2275170087814331,0.007987437769770622,0.5860787630081177,0.22059586644172668,0.0009845721069723368,0.5845692157745361,0.2350746989250183,0.002483722288161516,0.5891852378845215,0.22356614470481873,0.0031195248011499643,0.5747284293174744,0.23627251386642456,0.00037417630665004253,0.5320173501968384,0.3518984317779541,0.0026970496401190758,0.5714198350906372,0.3512131869792938,0.00497315963730216,0.6828219294548035,0.5883543491363525,-0.09126903116703033,0.4151332974433899,0.5910409688949585,-0.2786124348640442,7
frame_0005.jpg,0.43240007758140564,0.7707285284996033,2.6028138222500274e-07,0.45359060168266296,0.7377905249595642,-0.014521041885018349,0.4631286859512329,0.6933100819587708,-0.023138228803873062,0.46441709995269775,0.6584529876708984,-0.03153737261891365,0.458386093378067,0.6252319812774658,-0.03913922607898712,0.4481853246688843,0.6018173098564148,-0.01595255173742771,0.4617379903793335,0.5331863760948181,-0.028741346672177315,0.46813133358955383,0.48801687359809875,-0.03707710653543472,0.4707614779472351,0.44903895258903503,-0.041257183998823166,0.4281311631202698,0.6044629812240601,-0.0192575640976429,0.42288851737976074,0.5283096432685852,-0.03636739030480385,0.42041054368019104,0.47548121213912964,-0.049589306116104126,0.4158176779747009,0.4322209358215332,-0.056601881980895996,0.4097873568534851,0.6228410005569458,-0.023926259949803352,0.4180941581726074,0.5816963911056519,-0.04651724174618721,0.4434143304824829,0.5961780548095703,-0.057406552135944366,0.46070024371147156,0.6120615005493164,-0.059018369764089584,0.3936989903450012,0.6484754681587219,-0.029118431732058525,0.3789474666118622,0.5974365472793579,-0.043071527034044266,0.3686569929122925,0.5614087581634521,-0.04784037172794342,0.360038697719574,0.5273786187171936,-0.04936284199357033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5530576109886169,0.3072630763053894,-0.031387846916913986,0.5057339668273926,0.23213672637939453,0.004079835023730993,0.5332810878753662,0.23444271087646484,8.783404337009415e-05,0.5174015164375305,0.22247973084449768,-0.0037130212876945734,0.5196352601051331,0.2394365668296814,-0.002064587315544486,0.5121864080429077,0.22468222677707672,-0.002346085151657462,0.514412522315979,0.2386835217475891,-0.0008273338316939771,0.5660057663917542,0.2331387996673584,0.0017681637546047568,0.5924929976463318,0.22799617052078247,0.007940775714814663,0.5863111019134521,0.2211705446243286,0.0009513550903648138,0.5847890973091125,0.23544779419898987,0.002439730567857623,0.5894314646720886,0.2241068184375763,0.003077482571825385,0.5749520659446716,0.23658619821071625,0.00033032146166078746,0.5319117903709412,0.351860910654068,0.002966021653264761,0.571994423866272,0.35123446583747864,0.005287610460072756,0.6880586743354797,0.5987769365310669,-0.11883945763111115,0.41342368721961975,0.590940535068512,-0.2941424548625946,7
frame_0006.jpg,0.4324272572994232,0.7707390189170837,2.597703598894441e-07,0.4536075294017792,0.7377821803092957,-0.01449206005781889,0.4631153643131256,0.6932809352874756,-0.0230942964553833,0.4643849730491638,0.658404529094696,-0.031479232013225555,0.45837268233299255,0.625205397605896,-0.03906518965959549,0.44818755984306335,0.6018306016921997,-0.01594139263033867,0.46173548698425293,0.5332043170928955,-0.028727972880005836,0.4681263566017151,0.4880152940750122,-0.03707944601774216,0.4707576036453247,0.44901028275489807,-0.04128111153841019,0.42811939120292664,0.604482114315033,-0.019243599846959114,0.42287036776542664,0.5283738374710083,-0.036330897361040115,0.4204259514808655,0.4755798876285553,-0.0495586059987545,0.4158667027950287,0.43231385946273804,-0.05659423768520355,0.4097689390182495,0.6228455901145935,-0.023903245106339455,0.41810598969459534,0.5816543698310852,-0.04645564779639244,0.4434289336204529,0.596204936504364,-0.05732525512576103,0.4607033133506775,0.6121607422828674,-0.058943916112184525,0.3936946988105774,0.6484560966491699,-0.029086250811815262,0.3789571523666382,0.597447395324707,-0.04302200302481651,0.3686731457710266,0.5614379644393921,-0.047792449593544006,0.3600592315196991,0.5274102091789246,-0.04932577535510063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5530719757080078,0.3072706460952759,-0.03138738498091698,0.5057443380355835,0.23213568329811096,0.004077477380633354,0.533293604850769,0.2344411015510559,8.564259042032063e-05,0.5174130797386169,0.22248634696006775,-0.0037149512208998203,0.5196493268013,0.23943042755126953,-0.0020662390161305666,0.5121979117393494,0.2246881127357483,-0.002347818575799465,0.5144261717796326,0.2386787235736847,-0.0008289885008707643,0.5660165548324585,0.2331404983997345,0.0017643450992181897,0.5925048589706421,0.22799989581108093,0.007934690453112125,0.5863239765167236,0.2211780846118927,0.0009462401503697038,0.5847988724708557,0.23545074462890625,0.0024353007320314646,0.5894442796707153,0.22411344945430756,0.003071700455620885,0.5749616026878357,0.2365867793560028,0.0003269036242272705,0.5319083333015442,0.35186174511909485,0.0029721814207732677,0.5720027685165405,0.3512476086616516,0.005292708985507488,0.6880618333816528,0.5999990701675415,-0.1079794391989708,0.4134499132633209,0.5917596220970154,-0.2840544879436493,7
frame_0007.jpg,0.4327753484249115,0.7702677845954895,2.648463635068765e-07,0.45395007729530334,0.7380548119544983,-0.013946516439318657,0.4634048640727997,0.693175733089447,-0.02205091342329979,0.46467670798301697,0.6582081913948059,-0.030019626021385193,0.45878806710243225,0.62577223777771,-0.037181783467531204,0.44849151372909546,0.6031520366668701,-0.015162566676735878,0.46192607283592224,0.5333881974220276,-0.027629157528281212,0.4684823453426361,0.4875109791755676,-0.03556569665670395,0.4709997773170471,0.44850483536720276,-0.03931772708892822,0.4284640848636627,0.605690062046051,-0.018590202555060387,0.42339345812797546,0.5287360548973083,-0.03539605811238289,0.4208289384841919,0.47586607933044434,-0.04822874441742897,0.41593775153160095,0.4328630864620209,-0.054781872779130936,0.41006335616111755,0.6233110427856445,-0.023367147892713547,0.4187885820865631,0.5829816460609436,-0.045816659927368164,0.4437788128852844,0.5982436537742615,-0.05645751953125,0.4605465233325958,0.6145603060722351,-0.05766254663467407,0.39380747079849243,0.6481558084487915,-0.028607284650206566,0.37908437848091125,0.596790611743927,-0.042154960334300995,0.3691084384918213,0.5610875487327576,-0.046463124454021454,0.36066412925720215,0.5274978876113892,-0.047546856105327606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5532162189483643,0.3063969910144806,-0.031322915107011795,0.5058659315109253,0.23220020532608032,0.0042752670124173164,0.5333533883094788,0.2342650294303894,0.00031048283562995493,0.5175163745880127,0.22249114513397217,-0.0034697449300438166,0.5197229981422424,0.2393459677696228,-0.0018587246304377913,0.5123229026794434,0.22471627593040466,-0.002117858501151204,0.5145178437232971,0.2386222630739212,-0.0006230581202544272,0.5659388303756714,0.23276028037071228,0.0019984489772468805,0.5923335552215576,0.22759929299354553,0.008166090585291386,0.5861483812332153,0.22080890834331512,0.0012039412977173924,0.5846966505050659,0.2349945455789566,0.0026636619586497545,0.5892622470855713,0.22373367846012115,0.003323628567159176,0.5749027132987976,0.23617900907993317,0.0005565547617152333,0.5321206450462341,0.3518134355545044,0.002674467395991087,0.5720846652984619,0.35115498304367065,0.005010631866753101,0.6903360486030579,0.5981562733650208,-0.10385234653949738,0.4176965355873108,0.5974798798561096,-0.27005234360694885,7
frame_0008.jpg,0.43303248286247253,0.7708418965339661,2.5800366643125017e-07,0.4541406035423279,0.7389477491378784,-0.014258844777941704,0.4636598229408264,0.6935257911682129,-0.022241782397031784,0.4653817117214203,0.6579852104187012,-0.030072711408138275,0.4597425162792206,0.6256803274154663,-0.037056293338537216,0.44873714447021484,0.603269636631012,-0.014255751855671406,0.4621466398239136,0.5339082479476929,-0.026715466752648354,0.46855947375297546,0.4884111285209656,-0.03482132777571678,0.4708493649959564,0.4494384527206421,-0.03870939835906029,0.4286920130252838,0.6053958535194397,-0.01746724545955658,0.42383334040641785,0.5288398861885071,-0.034351903945207596,0.42118552327156067,0.4766773581504822,-0.047170110046863556,0.4161202311515808,0.4342147707939148,-0.0535917729139328,0.4103698432445526,0.6222813129425049,-0.022202657535672188,0.42002999782562256,0.5819994211196899,-0.04489621892571449,0.4448781907558441,0.5981913805007935,-0.055644690990448,0.4610931873321533,0.6150965094566345,-0.05669746175408363,0.3939233422279358,0.6469131708145142,-0.027451761066913605,0.37980008125305176,0.5954127907752991,-0.04111592471599579,0.3696129620075226,0.5593202114105225,-0.045658160001039505,0.3607236444950104,0.5252987146377563,-0.04685294255614281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5536436438560486,0.3066076338291168,-0.03125553950667381,0.506237268447876,0.2321905791759491,0.004504172131419182,0.533661425113678,0.23404619097709656,0.0005857594078406692,0.517909049987793,0.22269123792648315,-0.003216811455786228,0.5201359987258911,0.23909494280815125,-0.0016092355363070965,0.5127221941947937,0.22489723563194275,-0.0018654502928256989,0.5149282217025757,0.2384524643421173,-0.00038015173049643636,0.566508948802948,0.23265725374221802,0.002319679129868746,0.5928596258163452,0.2278348058462143,0.00848377589136362,0.5866605639457703,0.22124706208705902,0.0015475512482225895,0.5851563215255737,0.23500806093215942,0.0029905028641223907,0.5897771120071411,0.22410370409488678,0.0036581808235496283,0.5753839015960693,0.23605573177337646,0.0008750170818530023,0.5327349305152893,0.3522037863731384,0.0022738061379641294,0.5726301670074463,0.35165834426879883,0.004647848196327686,0.6925318837165833,0.5918830633163452,-0.10016067326068878,0.41734084486961365,0.6020968556404114,-0.25598955154418945,7
frame_0009.jpg,0.43315091729164124,0.7708179354667664,2.542651316161937e-07,0.4540979564189911,0.7384166121482849,-0.01408709678798914,0.4637448489665985,0.6931459307670593,-0.022008854895830154,0.4652087986469269,0.6579341888427734,-0.029779890552163124,0.45961958169937134,0.6261029243469238,-0.036724332720041275,0.4484345018863678,0.6030005216598511,-0.01465438399463892,0.46198487281799316,0.5336135625839233,-0.027362121269106865,0.4684913754463196,0.48824572563171387,-0.035731710493564606,0.47083860635757446,0.4490036368370056,-0.03979327902197838,0.42839133739471436,0.6051185727119446,-0.01789494790136814,0.4235561490058899,0.527908205986023,-0.03474544361233711,0.4210742115974426,0.4757559597492218,-0.04748505353927612,0.4159829914569855,0.4333261549472809,-0.05389164388179779,0.4100869297981262,0.622022271156311,-0.022627245634794235,0.4201359748840332,0.5817864537239075,-0.04516584426164627,0.445345401763916,0.598205029964447,-0.05578715726733208,0.4616178572177887,0.6153375506401062,-0.05677312612533569,0.3936913311481476,0.6464892029762268,-0.027873149141669273,0.3798796832561493,0.5942979454994202,-0.04141145944595337,0.36988896131515503,0.5581052303314209,-0.04585845395922661,0.36107978224754333,0.5240193605422974,-0.046988099813461304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.554201066493988,0.3070192337036133,-0.031118400394916534,0.5066394805908203,0.2325206696987152,0.004362116567790508,0.5340914130210876,0.2343101054430008,0.0005383211537264287,0.5183359384536743,0.22296002507209778,-0.003326524281874299,0.5205585956573486,0.23934483528137207,-0.0016929620178416371,0.5131511688232422,0.22518157958984375,-0.001991726690903306,0.5153524875640869,0.23872527480125427,-0.0004825227370020002,0.5669282078742981,0.23281694948673248,0.002413129201158881,0.5931782722473145,0.22801584005355835,0.008660235442221165,0.5870231986045837,0.22142651677131653,0.001711239805445075,0.5855252742767334,0.23515890538692474,0.003143549431115389,0.5901220440864563,0.2242826223373413,0.0038206749595701694,0.5757737159729004,0.23618724942207336,0.0010043199872598052,0.532557487487793,0.352195680141449,0.002124484395608306,0.5725840330123901,0.3516593873500824,0.004756968468427658,0.6919057965278625,0.591728150844574,-0.10000995546579361,0.41703975200653076,0.6021532416343689,-0.26699212193489075,7
