Time,Digit,LanguageID,Point_1_X,Point_1_Y,Point_1_Z,Point_2_X,Point_2_Y,Point_2_Z,Point_3_X,Point_3_Y,Point_3_Z,Point_4_X,Point_4_Y,Point_4_Z,Point_5_X,Point_5_Y,Point_5_Z,Point_6_X,Point_6_Y,Point_6_Z,Point_7_X,Point_7_Y,Point_7_Z,Point_8_X,Point_8_Y,Point_8_Z,Point_9_X,Point_9_Y,Point_9_Z,Point_10_X,Point_10_Y,Point_10_Z,Point_11_X,Point_11_Y,Point_11_Z,Point_12_X,Point_12_Y,Point_12_Z,Point_13_X,Point_13_Y,Point_13_Z,Point_14_X,Point_14_Y,Point_14_Z,Point_15_X,Point_15_Y,Point_15_Z,Point_16_X,Point_16_Y,Point_16_Z,Point_17_X,Point_17_Y,Point_17_Z,Point_18_X,Point_18_Y,Point_18_Z,Point_19_X,Point_19_Y,Point_19_Z,Point_20_X,Point_20_Y,Point_20_Z,Point_21_X,Point_21_Y,Point_21_Z,Point_22_X,Point_22_Y,Point_22_Z,Point_23_X,Point_23_Y,Point_23_Z,Point_24_X,Point_24_Y,Point_24_Z,Point_25_X,Point_25_Y,Point_25_Z,Point_26_X,Point_26_Y,Point_26_Z,Point_27_X,Point_27_Y,Point_27_Z,Point_28_X,Point_28_Y,Point_28_Z,Point_29_X,Point_29_Y,Point_29_Z,Point_30_X,Point_30_Y,Point_30_Z,Point_31_X,Point_31_Y,Point_31_Z,Point_32_X,Point_32_Y,Point_32_Z,Point_33_X,Point_33_Y,Point_33_Z,Point_34_X,Point_34_Y,Point_34_Z,Point_35_X,Point_35_Y,Point_35_Z,Point_36_X,Point_36_Y,Point_36_Z,Point_37_X,Point_37_Y,Point_37_Z,Point_38_X,Point_38_Y,Point_38_Z,Point_39_X,Point_39_Y,Point_39_Z,Point_40_X,Point_40_Y,Point_40_Z,Point_41_X,Point_41_Y,Point_41_Z,Point_42_X,Point_42_Y,Point_42_Z,Point_43_X,Point_43_Y,Point_43_Z,Point_44_X,Point_44_Y,Point_44_Z,Point_45_X,Point_45_Y,Point_45_Z,Point_46_X,Point_46_Y,Point_46_Z,Point_47_X,Point_47_Y,Point_47_Z,Point_48_X,Point_48_Y,Point_48_Z,Point_49_X,Point_49_Y,Point_49_Z,Point_50_X,Point_50_Y,Point_50_Z,Point_51_X,Point_51_Y,Point_51_Z,Point_52_X,Point_52_Y,Point_52_Z,Point_53_X,Point_53_Y,Point_53_Z,Point_54_X,Point_54_Y,Point_54_Z,Point_55_X,Point_55_Y,Point_55_Z,Point_56_X,Point_56_Y,Point_56_Z,Point_57_X,Point_57_Y,Point_57_Z,Point_58_X,Point_58_Y,Point_58_Z,Point_59_X,Point_59_Y,Point_59_Z
0,10,1,0.4979417622089386,0.7132524847984314,-1.7550688369283307e-07,0.5109378695487976,0.6202908158302307,-0.006747011095285416,0.507451593875885,0.5338056087493896,-0.014785544015467167,0.4995270073413849,0.47499507665634155,-0.02382650040090084,0.48848506808280945,0.4251590371131897,-0.029980601742863655,0.4675895571708679,0.5298769474029541,-0.018837513402104378,0.5278546810150146,0.5053337812423706,-0.040524672716856,0.5332192182540894,0.5400571823120117,-0.050192080438137054,0.5208119750022888,0.5520752668380737,-0.0550704151391983,0.46776068210601807,0.5693299174308777,-0.024854116141796112,0.5347498655319214,0.5462563633918762,-0.04175090044736862,0.5344529151916504,0.5764654278755188,-0.041404254734516144,0.5185173153877258,0.5839524269104004,-0.04196090251207352,0.4749065339565277,0.610490083694458,-0.032910872250795364,0.5384026169776917,0.5915536880493164,-0.04684174433350563,0.5360665321350098,0.6163221001625061,-0.040293462574481964,0.52101069688797,0.6209040284156799,-0.036154285073280334,0.4859541356563568,0.6500174403190613,-0.04208652302622795,0.5356412529945374,0.6354901194572449,-0.048070188611745834,0.532426118850708,0.6504213213920593,-0.044072169810533524,0.5159237384796143,0.6554240584373474,-0.04213123023509979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,1,0.4903820753097534,0.7244495153427124,-2.443626101467089e-07,0.5009434223175049,0.6299911737442017,-0.00493284035474062,0.4976135194301605,0.5407924056053162,-0.011632735840976238,0.48907867074012756,0.4791814684867859,-0.019591135904192924,0.47757574915885925,0.42770519852638245,-0.02485683746635914,0.4628658890724182,0.5352956056594849,-0.017182113602757454,0.5228751301765442,0.5116420388221741,-0.03746483474969864,0.5248050689697266,0.5461087226867676,-0.04648236930370331,0.5101631879806519,0.5584232807159424,-0.05127860978245735,0.463776558637619,0.5750015377998352,-0.023742523044347763,0.5309875011444092,0.5546537637710571,-0.03885221481323242,0.5276561975479126,0.5841405987739563,-0.037894804030656815,0.5113474130630493,0.5922896862030029,-0.038651660084724426,0.471320241689682,0.6166374087333679,-0.032128073275089264,0.5346874594688416,0.5977824330329895,-0.04414808377623558,0.529417097568512,0.6219920516014099,-0.0374278761446476,0.514394998550415,0.6272369623184204,-0.03380858898162842,0.48282280564308167,0.6565861701965332,-0.04156188294291496,0.5331853628158569,0.6394107341766357,-0.046201106160879135,0.5284155011177063,0.6536113023757935,-0.042249906808137894,0.5125133395195007,0.6591423749923706,-0.0406700000166893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,10,1,0.49365514516830444,0.72688227891922,-2.1444090236855118e-07,0.5152357816696167,0.6185569763183594,-0.007815999910235405,0.5116804838180542,0.5331664085388184,-0.014779984019696712,0.4998975694179535,0.4769726097583771,-0.022926438599824905,0.49346333742141724,0.42494165897369385,-0.028508970513939857,0.46592849493026733,0.5257502198219299,-0.01022876426577568,0.5129689574241638,0.5187862515449524,-0.02720734290778637,0.5143113136291504,0.5420314073562622,-0.0364171639084816,0.5018427968025208,0.5457711219787598,-0.042336635291576385,0.4558790922164917,0.5688495635986328,-0.014401708729565144,0.5171576142311096,0.5715084075927734,-0.027688859030604362,0.5153898000717163,0.5901042222976685,-0.029315747320652008,0.499685138463974,0.5860848426818848,-0.03196612000465393,0.455887109041214,0.6143053770065308,-0.020870303735136986,0.5156606435775757,0.6146972179412842,-0.03341187164187431,0.5157310962677002,0.6261947751045227,-0.030312232673168182,0.5022541284561157,0.6223171949386597,-0.028701743111014366,0.4620707631111145,0.6569180488586426,-0.02872643619775772,0.5087096691131592,0.6565229296684265,-0.03689088672399521,0.5099908113479614,0.6600895524024963,-0.03664269298315048,0.49650612473487854,0.6554538607597351,-0.036543749272823334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,10,1,0.5103311538696289,0.7146766781806946,-3.7250092077556474e-07,0.5353813767433167,0.6248776912689209,-0.009762931615114212,0.529998242855072,0.540679395198822,-0.016693174839019775,0.5175151824951172,0.4858027398586273,-0.023114362731575966,0.5155864953994751,0.4307199716567993,-0.02756032533943653,0.4765571653842926,0.508033812046051,-0.019889088347554207,0.5144648551940918,0.5292495489120483,-0.03704152628779411,0.5325252413749695,0.5704109072685242,-0.04574884474277496,0.5315297245979309,0.5846335887908936,-0.051434800028800964,0.4569227397441864,0.547390341758728,-0.023060446605086327,0.5052261352539062,0.5762917995452881,-0.03691980615258217,0.5236854553222656,0.6110296845436096,-0.03950012847781181,0.519872784614563,0.6175839304924011,-0.04290949925780296,0.4492969512939453,0.5950014591217041,-0.027398783713579178,0.4977787137031555,0.6206509470939636,-0.04075302556157112,0.5136216878890991,0.6436869502067566,-0.038256000727415085,0.507080078125,0.6450501680374146,-0.0375303253531456,0.4482538402080536,0.6415268778800964,-0.03283972293138504,0.4860661029815674,0.656578779220581,-0.04184999316930771,0.5008438229560852,0.6686704158782959,-0.040336672216653824,0.49613943696022034,0.6682304739952087,-0.039306167513132095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4416298270225525,0.6304319500923157,-0.21074771881103516,0.539658784866333,0.6483178734779358,-0.23440586030483246
4,10,1,0.509670078754425,0.7143386006355286,-3.7007325204285735e-07,0.5351225733757019,0.6243136525154114,-0.009517405182123184,0.5300577878952026,0.5399910807609558,-0.01623465307056904,0.517557680606842,0.48530739545822144,-0.022347398102283478,0.515471875667572,0.43057864904403687,-0.026536758989095688,0.4758727252483368,0.5079932808876038,-0.020227184519171715,0.5133534073829651,0.5289866924285889,-0.03661343827843666,0.5318640470504761,0.5692731738090515,-0.04509168490767479,0.5313496589660645,0.583906352519989,-0.05077783763408661,0.45627567172050476,0.5477379560470581,-0.023241983726620674,0.5044527649879456,0.5773262977600098,-0.036353155970573425,0.5228689312934875,0.6104660034179688,-0.03918997198343277,0.5193847417831421,0.6173723936080933,-0.04311426356434822,0.44875380396842957,0.595518946647644,-0.027212997898459435,0.4971953332424164,0.6214041113853455,-0.039666689932346344,0.5126240253448486,0.6437354683876038,-0.03741055354475975,0.5060433745384216,0.6459866166114807,-0.037173930555582047,0.44788098335266113,0.6420642733573914,-0.032262902706861496,0.4858732521533966,0.6573078632354736,-0.040791839361190796,0.5002388954162598,0.6691386699676514,-0.039342835545539856,0.4953133463859558,0.6694334149360657,-0.038505442440509796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44032585620880127,0.6321609020233154,-0.2156236320734024,0.5415072441101074,0.6618475317955017,-0.2596789300441742
5,10,1,0.49971330165863037,0.7382501363754272,-2.9563304337898444e-07,0.5252803564071655,0.6313316226005554,-0.006355934776365757,0.5209208726882935,0.5453064441680908,-0.012047000229358673,0.5107133388519287,0.4861776828765869,-0.018802031874656677,0.5060861110687256,0.4273773431777954,-0.023089660331606865,0.47272780537605286,0.5238237977027893,-0.008707264438271523,0.5214706063270569,0.5287688374519348,-0.026240289211273193,0.5301859974861145,0.5627538561820984,-0.0369819737970829,0.5230236053466797,0.5747947096824646,-0.04413755238056183,0.460694283246994,0.5613687038421631,-0.013539372943341732,0.5215467214584351,0.5719597935676575,-0.028459632769227028,0.5281652808189392,0.6002969145774841,-0.033151715993881226,0.5176389813423157,0.6084282398223877,-0.03791702166199684,0.4577488601207733,0.6056323647499084,-0.02032497711479664,0.5178953409194946,0.6134031414985657,-0.03414937108755112,0.5231544375419617,0.6325496435165405,-0.03373616188764572,0.5109873414039612,0.6344373226165771,-0.033947087824344635,0.461506724357605,0.6489912867546082,-0.028134038671851158,0.5080004334449768,0.6566442847251892,-0.03763759508728981,0.5125691890716553,0.6669769287109375,-0.03884042054414749,0.4995470345020294,0.6650564670562744,-0.0398324579000473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,10,1,0.4993385672569275,0.7334168553352356,-3.1038803172123153e-07,0.5246822237968445,0.6308140158653259,-0.007465795148164034,0.5198113918304443,0.5469110012054443,-0.01322024967521429,0.5085812211036682,0.4885540008544922,-0.019715454429388046,0.5053145885467529,0.430284708738327,-0.02388075552880764,0.4733995795249939,0.5237173438072205,-0.009817425161600113,0.5198870897293091,0.5285120606422424,-0.02632724493741989,0.5278284549713135,0.5665076375007629,-0.03654491901397705,0.521003007888794,0.5809532403945923,-0.04349587857723236,0.46007049083709717,0.561296820640564,-0.01377788558602333,0.5180158019065857,0.5741773247718811,-0.027453050017356873,0.525229811668396,0.6033894419670105,-0.03155440837144852,0.5166865587234497,0.6131603121757507,-0.0361354798078537,0.45587196946144104,0.6058255434036255,-0.019684961065649986,0.5127545595169067,0.6170122623443604,-0.032574865967035294,0.5192441940307617,0.6372818946838379,-0.03199395537376404,0.5096370577812195,0.6410719752311707,-0.032303065061569214,0.45827949047088623,0.6483299732208252,-0.026687223464250565,0.5023769736289978,0.6582174897193909,-0.03556883707642555,0.5085353851318359,0.6692888736724854,-0.03651706129312515,0.4984748661518097,0.6684560775756836,-0.037395741790533066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,10,1,0.507228434085846,0.7126506567001343,-3.500163927583344e-07,0.5327161550521851,0.6250343322753906,-0.008532322011888027,0.5258773565292358,0.5399041771888733,-0.013836943544447422,0.5128155946731567,0.48451754450798035,-0.01840531826019287,0.5103251934051514,0.43050429224967957,-0.021409908309578896,0.47187820076942444,0.5149409174919128,-0.020786989480257034,0.5094436407089233,0.5405325293540955,-0.034390904009342194,0.5275160074234009,0.5761008262634277,-0.04127834364771843,0.5278683304786682,0.5892362594604492,-0.04644347354769707,0.4538359045982361,0.5560760498046875,-0.023489313200116158,0.5036756992340088,0.5869367718696594,-0.033815111964941025,0.5201070308685303,0.6115851998329163,-0.03606480360031128,0.517423152923584,0.6194987297058105,-0.040560346096754074,0.44742822647094727,0.6039124727249146,-0.026784220710396767,0.497587114572525,0.6295365691184998,-0.036975789815187454,0.511567234992981,0.646580696105957,-0.035339660942554474,0.5059275031089783,0.6501887440681458,-0.036446504294872284,0.4476454257965088,0.6503688097000122,-0.031072866171598434,0.4876059591770172,0.6653918027877808,-0.03933001682162285,0.5001598596572876,0.6740462779998779,-0.03917089104652405,0.49495241045951843,0.6745423078536987,-0.039778660982847214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,10,1,0.49457111954689026,0.7342193126678467,-3.4149414318562776e-07,0.5188671946525574,0.6348578333854675,-0.008156170137226582,0.5157277584075928,0.5487691164016724,-0.013550600036978722,0.5066912770271301,0.4868892431259155,-0.019605977460741997,0.5047487616539001,0.4271870255470276,-0.023508161306381226,0.47103992104530334,0.5306054353713989,-0.009563778527081013,0.5209617614746094,0.5349795818328857,-0.025925081223249435,0.5232347846031189,0.5737718939781189,-0.03658821061253548,0.512061357498169,0.585715651512146,-0.04438379779458046,0.45808184146881104,0.5686080455780029,-0.013270020484924316,0.5180442929267883,0.5799499154090881,-0.027413221076130867,0.5195361375808716,0.6085913777351379,-0.031958114355802536,0.5085518956184387,0.619076132774353,-0.037018679082393646,0.45377087593078613,0.6126797795295715,-0.019022762775421143,0.5117356181144714,0.6222133636474609,-0.03191497176885605,0.5139197707176208,0.6434310078620911,-0.03167949616909027,0.5025756359100342,0.6480907201766968,-0.03243593871593475,0.4562545120716095,0.6540758609771729,-0.026043640449643135,0.5012634992599487,0.6626375317573547,-0.035029336810112,0.5040265321731567,0.674583911895752,-0.036641381680965424,0.49152055382728577,0.674442708492279,-0.038222815841436386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,10,1,0.49455922842025757,0.7343791127204895,-3.400486150439974e-07,0.5189783573150635,0.6347450017929077,-0.008192452602088451,0.5158942341804504,0.5487064123153687,-0.013616172596812248,0.5068042278289795,0.48697295784950256,-0.019695891067385674,0.5048043727874756,0.42734700441360474,-0.023600541055202484,0.47112929821014404,0.5304661989212036,-0.0095366844907403,0.5209084749221802,0.5348486304283142,-0.025872699916362762,0.5231794714927673,0.5734787583351135,-0.03650780767202377,0.5120479464530945,0.5851048231124878,-0.0443037673830986,0.45815613865852356,0.5685152411460876,-0.013233254663646221,0.5180715918540955,0.5797874331474304,-0.027435587719082832,0.5195306539535522,0.6083982586860657,-0.03200412914156914,0.5085023045539856,0.6187922954559326,-0.037064582109451294,0.45382848381996155,0.6126134991645813,-0.018978839740157127,0.5117927193641663,0.6220303177833557,-0.03192956745624542,0.5139389634132385,0.643181562423706,-0.03170390427112579,0.5025657415390015,0.6477617621421814,-0.03244982287287712,0.4563153088092804,0.6540528535842896,-0.02599257603287697,0.5013018846511841,0.662580132484436,-0.035050779581069946,0.5040879845619202,0.6743780970573425,-0.0367111898958683,0.4916034936904907,0.6740428805351257,-0.038314338773489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
