Time,Digit,LanguageID,Point_1_X,Point_1_Y,Point_1_Z,Point_2_X,Point_2_Y,Point_2_Z,Point_3_X,Point_3_Y,Point_3_Z,Point_4_X,Point_4_Y,Point_4_Z,Point_5_X,Point_5_Y,Point_5_Z,Point_6_X,Point_6_Y,Point_6_Z,Point_7_X,Point_7_Y,Point_7_Z,Point_8_X,Point_8_Y,Point_8_Z,Point_9_X,Point_9_Y,Point_9_Z,Point_10_X,Point_10_Y,Point_10_Z,Point_11_X,Point_11_Y,Point_11_Z,Point_12_X,Point_12_Y,Point_12_Z,Point_13_X,Point_13_Y,Point_13_Z,Point_14_X,Point_14_Y,Point_14_Z,Point_15_X,Point_15_Y,Point_15_Z,Point_16_X,Point_16_Y,Point_16_Z,Point_17_X,Point_17_Y,Point_17_Z,Point_18_X,Point_18_Y,Point_18_Z,Point_19_X,Point_19_Y,Point_19_Z,Point_20_X,Point_20_Y,Point_20_Z,Point_21_X,Point_21_Y,Point_21_Z,Point_22_X,Point_22_Y,Point_22_Z,Point_23_X,Point_23_Y,Point_23_Z,Point_24_X,Point_24_Y,Point_24_Z,Point_25_X,Point_25_Y,Point_25_Z,Point_26_X,Point_26_Y,Point_26_Z,Point_27_X,Point_27_Y,Point_27_Z,Point_28_X,Point_28_Y,Point_28_Z,Point_29_X,Point_29_Y,Point_29_Z,Point_30_X,Point_30_Y,Point_30_Z,Point_31_X,Point_31_Y,Point_31_Z,Point_32_X,Point_32_Y,Point_32_Z,Point_33_X,Point_33_Y,Point_33_Z,Point_34_X,Point_34_Y,Point_34_Z,Point_35_X,Point_35_Y,Point_35_Z,Point_36_X,Point_36_Y,Point_36_Z,Point_37_X,Point_37_Y,Point_37_Z,Point_38_X,Point_38_Y,Point_38_Z,Point_39_X,Point_39_Y,Point_39_Z,Point_40_X,Point_40_Y,Point_40_Z,Point_41_X,Point_41_Y,Point_41_Z,Point_42_X,Point_42_Y,Point_42_Z,Point_43_X,Point_43_Y,Point_43_Z,Point_44_X,Point_44_Y,Point_44_Z,Point_45_X,Point_45_Y,Point_45_Z,Point_46_X,Point_46_Y,Point_46_Z,Point_47_X,Point_47_Y,Point_47_Z,Point_48_X,Point_48_Y,Point_48_Z,Point_49_X,Point_49_Y,Point_49_Z,Point_50_X,Point_50_Y,Point_50_Z,Point_51_X,Point_51_Y,Point_51_Z,Point_52_X,Point_52_Y,Point_52_Z,Point_53_X,Point_53_Y,Point_53_Z,Point_54_X,Point_54_Y,Point_54_Z,Point_55_X,Point_55_Y,Point_55_Z,Point_56_X,Point_56_Y,Point_56_Z,Point_57_X,Point_57_Y,Point_57_Z,Point_58_X,Point_58_Y,Point_58_Z,Point_59_X,Point_59_Y,Point_59_Z
0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6954293847084045,0.5149970054626465,-0.3759513199329376,0.29942941665649414,0.4344145953655243,-0.1582917869091034
1,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6953508853912354,0.558449923992157,-0.41681623458862305,0.282701700925827,0.45533275604248047,-0.20609937608242035
2,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7045363783836365,0.5514948964118958,-0.478251188993454,0.3005969524383545,0.4759645462036133,-0.28439784049987793
3,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6952075958251953,0.5622515082359314,-0.21596483886241913,0.3162730038166046,0.4642113447189331,-0.08525171130895615
4,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5187488198280334,0.28340381383895874,-0.03937796503305435,0.4350041449069977,0.12139303982257843,-0.026516107842326164,0.48322147130966187,0.13366833329200745,-0.026211552321910858,0.4565922021865845,0.1287391185760498,-0.03831430897116661,0.46185368299484253,0.1418873816728592,-0.030232811346650124,0.44775310158729553,0.12731394171714783,-0.036806002259254456,0.4518463909626007,0.13960817456245422,-0.029695166274905205,0.5425653457641602,0.13965070247650146,-0.012172272428870201,0.58385169506073,0.13595402240753174,0.004485227167606354,0.5732862949371338,0.13926202058792114,-0.01004148181527853,0.5701212286949158,0.14975279569625854,-0.004028783645480871,0.5784624218940735,0.13848811388015747,-0.005741280969232321,0.5533969402313232,0.1465083658695221,-0.00995162595063448,0.47595682740211487,0.33138951659202576,0.020427439361810684,0.5443559885025024,0.33421099185943604,0.03504230082035065,0.6996534466743469,0.5256602168083191,-0.38794827461242676,0.2954293191432953,0.4522690773010254,-0.15862566232681274
5,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7008122801780701,0.5597089529037476,-0.3063930571079254,0.2833399772644043,0.4415370225906372,-0.24452047049999237
6,8,2,0.36793139576911926,0.36968517303466797,2.82463332723637e-07,0.4125569760799408,0.36202651262283325,-0.015215907245874405,0.45273444056510925,0.37820863723754883,-0.03952164202928543,0.49094146490097046,0.3903169631958008,-0.061920832842588425,0.5265165567398071,0.38226598501205444,-0.08653819561004639,0.44737038016319275,0.5098116397857666,-0.05253111571073532,0.44765475392341614,0.6337200403213501,-0.07980747520923615,0.44765013456344604,0.7238022089004517,-0.09961363673210144,0.444034218788147,0.7886154651641846,-0.11111528426408768,0.40379798412323,0.540087103843689,-0.05228298157453537,0.40406349301338196,0.6161301136016846,-0.07595351338386536,0.4002581238746643,0.571961522102356,-0.07632771879434586,0.3961990475654602,0.5137287974357605,-0.07199308276176453,0.36341893672943115,0.5454584360122681,-0.05079607665538788,0.36714038252830505,0.5968705415725708,-0.06803974509239197,0.3635377883911133,0.5619717240333557,-0.058041006326675415,0.3613969385623932,0.5159080624580383,-0.047935523092746735,0.32993167638778687,0.5430285930633545,-0.04921969771385193,0.33653098344802856,0.5687910318374634,-0.05640881881117821,0.3346039950847626,0.5347394943237305,-0.04201772063970566,0.33299699425697327,0.5008565187454224,-0.02855508215725422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5351124405860901,0.2782200574874878,-0.03806811943650246,0.44327598810195923,0.12733663618564606,-0.031117577105760574,0.4928629398345947,0.13651172816753387,-0.02759730815887451,0.46588975191116333,0.1332041323184967,-0.041023410856723785,0.4711627662181854,0.1467989683151245,-0.033236704766750336,0.4568077027797699,0.1323460340499878,-0.040152084082365036,0.460919052362442,0.14516288042068481,-0.033356957137584686,0.5525393486022949,0.1367938220500946,-0.008826055563986301,0.5917969346046448,0.12903697788715363,0.010594954714179039,0.5821715593338013,0.1335882544517517,-0.004319183062762022,0.5790807604789734,0.1442914754152298,0.001260514953173697,0.5869812965393066,0.13216882944107056,0.00017883034888654947,0.5627721548080444,0.14235641062259674,-0.0056828041560947895,0.48916956782341003,0.3318656086921692,0.016310343518853188,0.5574121475219727,0.327367901802063,0.03603297099471092,0.708950400352478,0.555830717086792,-0.5823571681976318,0.3149071931838989,0.4655863046646118,-0.29018932580947876
7,8,2,0.37072211503982544,0.36646023392677307,2.6916740125670913e-07,0.4131533205509186,0.3673025965690613,-0.015913520008325577,0.44655829668045044,0.3955797255039215,-0.03737867623567581,0.4753428101539612,0.4191821813583374,-0.055790744721889496,0.5000271201133728,0.41185683012008667,-0.07683772593736649,0.44261133670806885,0.509049654006958,-0.054234664887189865,0.4452945291996002,0.6300620436668396,-0.08007924258708954,0.44577664136886597,0.7167564630508423,-0.09955031424760818,0.44377779960632324,0.7799983024597168,-0.11165027320384979,0.39850279688835144,0.5358699560165405,-0.052707239985466,0.3999120891094208,0.6118371486663818,-0.07331277430057526,0.3965364098548889,0.5719572305679321,-0.07324586808681488,0.39350977540016174,0.5192544460296631,-0.06984258443117142,0.35771268606185913,0.5408528447151184,-0.049835506826639175,0.36386337876319885,0.5926017165184021,-0.06259224563837051,0.3626648485660553,0.5616307258605957,-0.05166146531701088,0.36113613843917847,0.5200530886650085,-0.04238555580377579,0.32452690601348877,0.5378256440162659,-0.047467734664678574,0.3321680426597595,0.5669196248054504,-0.0515819676220417,0.3328453302383423,0.5375497937202454,-0.03736013174057007,0.3311164975166321,0.5081746578216553,-0.025045979768037796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7053095102310181,0.551098644733429,-0.5274820327758789,0.30714476108551025,0.48067742586135864,-0.43870511651039124
8,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5102548003196716,0.18098817765712738,-0.04421588033437729,0.42572668194770813,0.05867723375558853,-0.011490100994706154,0.47368642687797546,0.07056127488613129,-0.0113059775903821,0.4481320381164551,0.06465757638216019,-0.021714264526963234,0.45257869362831116,0.07369010150432587,-0.01678202487528324,0.4394851326942444,0.06302431970834732,-0.02062668465077877,0.44283047318458557,0.07138878852128983,-0.016036659479141235,0.5358051657676697,0.08307106047868729,0.001926296972669661,0.5766199827194214,0.08674067258834839,0.017862796783447266,0.5647075772285461,0.08579373359680176,0.0048252916894853115,0.5625267624855042,0.09259946644306183,0.008293659426271915,0.5703780055046082,0.0864005833864212,0.008710600435733795,0.5462818741798401,0.0878344178199768,0.0026066529098898172,0.457619845867157,0.22578275203704834,0.009529835544526577,0.5417599081993103,0.24044707417488098,0.02279103547334671,0.7002829909324646,0.5452720522880554,-0.6147286295890808,0.30252817273139954,0.48118817806243896,-0.5009174942970276
9,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5113993287086487,0.22022582590579987,-0.039162326604127884,0.42821022868156433,0.098004549741745,-0.017725858837366104,0.47436586022377014,0.10691336542367935,-0.01732218638062477,0.44910767674446106,0.10445733368396759,-0.02817225083708763,0.45393577218055725,0.11309489607810974,-0.02203017845749855,0.4409289062023163,0.10316607356071472,-0.026912545785307884,0.4445132613182068,0.1112675815820694,-0.02145196869969368,0.5327710509300232,0.11203160881996155,-0.003974245861172676,0.5712975263595581,0.10945578664541245,0.012010523118078709,0.5601016879081726,0.11212153732776642,-0.0010673017241060734,0.5585353374481201,0.11876102536916733,0.0032072567846626043,0.5653652548789978,0.1112200915813446,0.0027380932588130236,0.5428763628005981,0.11601381748914719,-0.0024196025915443897,0.46428239345550537,0.26261866092681885,0.013520730659365654,0.5399214029312134,0.267042875289917,0.027557609602808952,0.6983840465545654,0.5419303178787231,-0.5773912072181702,0.312183141708374,0.4806044399738312,-0.45156949758529663
