Time,Digit,LanguageID,Point_1_X,Point_1_Y,Point_1_Z,Point_2_X,Point_2_Y,Point_2_Z,Point_3_X,Point_3_Y,Point_3_Z,Point_4_X,Point_4_Y,Point_4_Z,Point_5_X,Point_5_Y,Point_5_Z,Point_6_X,Point_6_Y,Point_6_Z,Point_7_X,Point_7_Y,Point_7_Z,Point_8_X,Point_8_Y,Point_8_Z,Point_9_X,Point_9_Y,Point_9_Z,Point_10_X,Point_10_Y,Point_10_Z,Point_11_X,Point_11_Y,Point_11_Z,Point_12_X,Point_12_Y,Point_12_Z,Point_13_X,Point_13_Y,Point_13_Z,Point_14_X,Point_14_Y,Point_14_Z,Point_15_X,Point_15_Y,Point_15_Z,Point_16_X,Point_16_Y,Point_16_Z,Point_17_X,Point_17_Y,Point_17_Z,Point_18_X,Point_18_Y,Point_18_Z,Point_19_X,Point_19_Y,Point_19_Z,Point_20_X,Point_20_Y,Point_20_Z,Point_21_X,Point_21_Y,Point_21_Z,Point_22_X,Point_22_Y,Point_22_Z,Point_23_X,Point_23_Y,Point_23_Z,Point_24_X,Point_24_Y,Point_24_Z,Point_25_X,Point_25_Y,Point_25_Z,Point_26_X,Point_26_Y,Point_26_Z,Point_27_X,Point_27_Y,Point_27_Z,Point_28_X,Point_28_Y,Point_28_Z,Point_29_X,Point_29_Y,Point_29_Z,Point_30_X,Point_30_Y,Point_30_Z,Point_31_X,Point_31_Y,Point_31_Z,Point_32_X,Point_32_Y,Point_32_Z,Point_33_X,Point_33_Y,Point_33_Z,Point_34_X,Point_34_Y,Point_34_Z,Point_35_X,Point_35_Y,Point_35_Z,Point_36_X,Point_36_Y,Point_36_Z,Point_37_X,Point_37_Y,Point_37_Z,Point_38_X,Point_38_Y,Point_38_Z,Point_39_X,Point_39_Y,Point_39_Z,Point_40_X,Point_40_Y,Point_40_Z,Point_41_X,Point_41_Y,Point_41_Z,Point_42_X,Point_42_Y,Point_42_Z,Point_43_X,Point_43_Y,Point_43_Z,Point_44_X,Point_44_Y,Point_44_Z,Point_45_X,Point_45_Y,Point_45_Z,Point_46_X,Point_46_Y,Point_46_Z,Point_47_X,Point_47_Y,Point_47_Z,Point_48_X,Point_48_Y,Point_48_Z,Point_49_X,Point_49_Y,Point_49_Z,Point_50_X,Point_50_Y,Point_50_Z,Point_51_X,Point_51_Y,Point_51_Z,Point_52_X,Point_52_Y,Point_52_Z,Point_53_X,Point_53_Y,Point_53_Z,Point_54_X,Point_54_Y,Point_54_Z,Point_55_X,Point_55_Y,Point_55_Z,Point_56_X,Point_56_Y,Point_56_Z,Point_57_X,Point_57_Y,Point_57_Z,Point_58_X,Point_58_Y,Point_58_Z,Point_59_X,Point_59_Y,Point_59_Z
0,10,2,0.1651512086391449,0.5236966609954834,1.9970971720795205e-07,0.18546614050865173,0.5153664946556091,-0.011973555199801922,0.20354413986206055,0.48281019926071167,-0.017557941377162933,0.20902182161808014,0.44857677817344666,-0.022955656051635742,0.20467369258403778,0.41583651304244995,-0.027263985946774483,0.2122686505317688,0.4263762831687927,-0.007524358108639717,0.22124913334846497,0.3834463953971863,-0.01803159900009632,0.22687193751335144,0.36121106147766113,-0.024634674191474915,0.22990894317626953,0.3461757004261017,-0.028127364814281464,0.1995677947998047,0.41629382967948914,-0.008141184225678444,0.21294942498207092,0.3683622181415558,-0.018896613270044327,0.2210076004266739,0.3442426323890686,-0.02418670244514942,0.22615018486976624,0.3227984309196472,-0.02615334466099739,0.18277567625045776,0.41665026545524597,-0.01065584272146225,0.19500714540481567,0.38295602798461914,-0.027059447020292282,0.1956016570329666,0.418357789516449,-0.027692466974258423,0.19263409078121185,0.4411954879760742,-0.023578807711601257,0.1650075614452362,0.42602798342704773,-0.014013121835887432,0.177160382270813,0.41400671005249023,-0.02826843596994877,0.17981547117233276,0.4411351680755615,-0.028303731232881546,0.17727062106132507,0.45796653628349304,-0.024972056970000267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.346720814704895,0.3296172022819519,-0.022041013464331627,0.3325098752975464,0.2672733962535858,0.0166001059114933,0.3500126898288727,0.2777048349380493,0.0071450951509177685,0.34060055017471313,0.2633953094482422,0.008231023326516151,0.33942219614982605,0.27814871072769165,0.008816341869533062,0.3368828594684601,0.26319020986557007,0.01031529251486063,0.3360574245452881,0.2754836082458496,0.010835794731974602,0.3740965723991394,0.28618913888931274,-0.0015564527129754424,0.39715123176574707,0.2918735444545746,-0.0029338255990296602,0.3914117217063904,0.28376680612564087,-0.006297788582742214,0.38889944553375244,0.2954101264476776,-0.005539308302104473,0.3940403461456299,0.2870718538761139,-0.005585258826613426,0.3806775212287903,0.2925820052623749,-0.004743512719869614,0.33843743801116943,0.3664975166320801,0.0046707806177437305,0.36733341217041016,0.3787926435470581,-0.005210155621170998,0.48341935873031616,0.5895459055900574,-0.2621380388736725,0.2666561007499695,0.5576536059379578,-0.10817766189575195
1,10,2,0.163549542427063,0.5307587385177612,2.1270427907893463e-07,0.1833580881357193,0.5231955051422119,-0.012859062291681767,0.2008696347475052,0.49093931913375854,-0.01874605566263199,0.20498035848140717,0.4574842154979706,-0.024255553260445595,0.20030619204044342,0.42532265186309814,-0.028595710173249245,0.20754560828208923,0.42936623096466064,-0.00815640203654766,0.21579477190971375,0.38700345158576965,-0.020001525059342384,0.2213665246963501,0.36492404341697693,-0.02798600308597088,0.22451573610305786,0.3516653776168823,-0.032184138894081116,0.19469961524009705,0.42009615898132324,-0.008733090944588184,0.20668649673461914,0.3728974759578705,-0.020824624225497246,0.21412494778633118,0.3473759889602661,-0.02760210447013378,0.21840637922286987,0.326299786567688,-0.030385414138436317,0.1778663992881775,0.4221113622188568,-0.011310698464512825,0.1894751638174057,0.3936535120010376,-0.02851354517042637,0.19108489155769348,0.42852863669395447,-0.02998783253133297,0.18876664340496063,0.4511740207672119,-0.026217496022582054,0.15997473895549774,0.433330237865448,-0.014832325279712677,0.1720334142446518,0.42434486746788025,-0.02933923900127411,0.17531229555606842,0.4508228600025177,-0.029583942145109177,0.17323464155197144,0.4668048322200775,-0.026258252561092377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3448776602745056,0.33268338441848755,-0.0223400816321373,0.33020439743995667,0.26911473274230957,0.016634363681077957,0.3480477035045624,0.2801923155784607,0.007077469490468502,0.3386067748069763,0.26554039120674133,0.008209779858589172,0.3372904658317566,0.28054672479629517,0.008771250024437904,0.33477407693862915,0.2651461958885193,0.010308005847036839,0.3338327407836914,0.2778371572494507,0.010760868899524212,0.3722698986530304,0.2894041836261749,-0.0015363938873633742,0.3958713710308075,0.2949107885360718,-0.0027704727835953236,0.3899763524532318,0.2865895926952362,-0.006218838971108198,0.3874235451221466,0.2988799810409546,-0.005465267226099968,0.39269450306892395,0.2899762690067291,-0.005486681126058102,0.37902766466140747,0.29598304629325867,-0.004714342299848795,0.3361261487007141,0.36755186319351196,0.004878044594079256,0.36609238386154175,0.3808288276195526,-0.0050141094252467155,0.48525846004486084,0.5863663554191589,-0.1968226432800293,0.26656797528266907,0.5535886287689209,-0.07405070215463638
2,10,2,0.16001537442207336,0.5334946513175964,1.9993312605492974e-07,0.18156838417053223,0.5230796933174133,-0.013128195889294147,0.19810093939304352,0.4907873570919037,-0.018837111070752144,0.2001248151063919,0.4562572240829468,-0.023974010720849037,0.19547906517982483,0.4236348569393158,-0.028098255395889282,0.20329362154006958,0.429044634103775,-0.00898291077464819,0.20930901169776917,0.38652631640434265,-0.01979355327785015,0.21256345510482788,0.36221620440483093,-0.027075203135609627,0.21470850706100464,0.3429303765296936,-0.03118962235748768,0.18975448608398438,0.4202869236469269,-0.009086087346076965,0.19972121715545654,0.3736887574195862,-0.020223719999194145,0.2066149264574051,0.3473672568798065,-0.026469305157661438,0.21146492660045624,0.3250338137149811,-0.02915632165968418,0.1728353202342987,0.4229443073272705,-0.011079365387558937,0.18325547873973846,0.39608123898506165,-0.027534466236829758,0.18623889982700348,0.42820584774017334,-0.02963198535144329,0.18547222018241882,0.45095548033714294,-0.02653229795396328,0.15537551045417786,0.4345442056655884,-0.014046423137187958,0.1674753725528717,0.4265260100364685,-0.028314359486103058,0.17190830409526825,0.4512192904949188,-0.029307832941412926,0.1711222529411316,0.4678051769733429,-0.02661074884235859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3410792052745819,0.33374643325805664,-0.022139595821499825,0.3248434066772461,0.27222368121147156,0.017000596970319748,0.34317871928215027,0.28274253010749817,0.007185549475252628,0.3331810534000397,0.2678743600845337,0.008478030562400818,0.3320486843585968,0.283798485994339,0.009011623449623585,0.32928863167762756,0.2677304744720459,0.01064218394458294,0.3285309970378876,0.28118449449539185,0.011009499430656433,0.36739128828048706,0.2901357114315033,-0.0018694752361625433,0.3914806842803955,0.2937532663345337,-0.0032721147872507572,0.38541147112846375,0.2854052782058716,-0.006624629721045494,0.3831070363521576,0.2986197769641876,-0.0059291222132742405,0.38822802901268005,0.2887224555015564,-0.005989323370158672,0.37452632188796997,0.29650622606277466,-0.005060064140707254,0.3327028453350067,0.3690483570098877,0.005220967810600996,0.363523006439209,0.38126519322395325,-0.005134120583534241,0.48147305846214294,0.5892460346221924,-0.28285911679267883,0.2649233937263489,0.5538378357887268,-0.1109313815832138
3,10,2,0.16204318404197693,0.5279191732406616,2.067238682457173e-07,0.1834302395582199,0.5176045298576355,-0.012525790371000767,0.20036980509757996,0.4837779104709625,-0.018059823662042618,0.20287922024726868,0.4484609365463257,-0.023160245269536972,0.19666357338428497,0.4162605106830597,-0.027279071509838104,0.20438431203365326,0.4223265051841736,-0.008398020640015602,0.21090050041675568,0.3799363672733307,-0.018873773515224457,0.21481624245643616,0.3557368218898773,-0.025667278096079826,0.21754537522792816,0.3368716239929199,-0.029353467747569084,0.1907700002193451,0.4141257107257843,-0.008732639253139496,0.2013685256242752,0.3675595223903656,-0.019670715555548668,0.20903658866882324,0.3420252799987793,-0.02547610178589821,0.21432730555534363,0.3207802474498749,-0.02768126130104065,0.1739887297153473,0.41691532731056213,-0.010898657143115997,0.18524400889873505,0.3919945955276489,-0.02731148712337017,0.18813540041446686,0.4253588914871216,-0.029083717614412308,0.18691222369670868,0.44820788502693176,-0.02561114728450775,0.15681633353233337,0.4286532402038574,-0.013974269852042198,0.1700732558965683,0.4222742021083832,-0.028040019795298576,0.17445458471775055,0.4487001597881317,-0.028678767383098602,0.17320649325847626,0.46607762575149536,-0.02566692791879177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33428335189819336,0.3284306526184082,-0.021936343982815742,0.3201955556869507,0.26976197957992554,0.0191853865981102,0.338045597076416,0.27883780002593994,0.008389807306230068,0.3283751606941223,0.26513245701789856,0.010294489562511444,0.3272038996219635,0.28059905767440796,0.010683510452508926,0.32457002997398376,0.26516488194465637,0.012619523331522942,0.3237385153770447,0.27819544076919556,0.012858511880040169,0.3616218566894531,0.2858835756778717,-0.0021008483599871397,0.3855355679988861,0.2897043228149414,-0.0043723382987082005,0.37924879789352417,0.28155437111854553,-0.007442652713507414,0.3770677447319031,0.2945997714996338,-0.006821233779191971,0.38208964467048645,0.28479647636413574,-0.006894988473504782,0.36856016516685486,0.2924044728279114,-0.005656702443957329,0.3275083303451538,0.36565423011779785,0.004894094541668892,0.3558993339538574,0.37676411867141724,-0.007030802313238382,0.4805539548397064,0.588814377784729,-0.26885202527046204,0.2642894685268402,0.5522343516349792,-0.10913578420877457
4,10,2,0.1635608971118927,0.525958776473999,2.1046055564966082e-07,0.1851816326379776,0.5158004760742188,-0.01291706133633852,0.20234642922878265,0.4837852418422699,-0.018754171207547188,0.20603209733963013,0.4495199918746948,-0.024077430367469788,0.20075610280036926,0.41697725653648376,-0.028444165363907814,0.20686829090118408,0.4221721589565277,-0.008802451193332672,0.21357248723506927,0.380437433719635,-0.01920827105641365,0.21734946966171265,0.35528624057769775,-0.026085687801241875,0.22008126974105835,0.3348374664783478,-0.030048910528421402,0.19341391324996948,0.41343507170677185,-0.009041289798915386,0.2038779854774475,0.3662968873977661,-0.01988796517252922,0.21199122071266174,0.3410337567329407,-0.025731554254889488,0.21782003343105316,0.31994688510894775,-0.028158681467175484,0.17661266028881073,0.4158756732940674,-0.011140824295580387,0.18810556828975677,0.38980406522750854,-0.02754737064242363,0.19147531688213348,0.42245134711265564,-0.029469618573784828,0.19053295254707336,0.4451245665550232,-0.02629515714943409,0.15940529108047485,0.4272307753562927,-0.014186487533152103,0.17275461554527283,0.42004308104515076,-0.028547676280140877,0.1770075112581253,0.4460178017616272,-0.02953314036130905,0.1754545122385025,0.46309202909469604,-0.026882575824856758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3301573097705841,0.327043354511261,-0.021667858585715294,0.3171813488006592,0.26485174894332886,0.020263902842998505,0.33434155583381653,0.27504628896713257,0.0090352613478899,0.3247918486595154,0.2607837915420532,0.011297319084405899,0.32379868626594543,0.2763110101222992,0.011626764200627804,0.3210912346839905,0.26053154468536377,0.01368738804012537,0.3203951120376587,0.2737762928009033,0.013918072916567326,0.35820168256759644,0.2828509509563446,-0.0026700657326728106,0.38221845030784607,0.28710100054740906,-0.005815629847347736,0.37589770555496216,0.27890628576278687,-0.00857636146247387,0.3734809458255768,0.29168233275413513,-0.007920491509139538,0.3787708282470703,0.2822105288505554,-0.008125534281134605,0.3650001883506775,0.28920498490333557,-0.0064374604262411594,0.3247741162776947,0.362883985042572,0.005956636276096106,0.354752779006958,0.37421947717666626,-0.007326945196837187,0.47732311487197876,0.5850717425346375,-0.21397565305233002,0.2619859278202057,0.5519564151763916,-0.038162875920534134
5,10,2,0.1682136356830597,0.5252888202667236,2.1535555561058572e-07,0.18884477019309998,0.5159462690353394,-0.012821665033698082,0.20686711370944977,0.4849073588848114,-0.01899782568216324,0.21298323571681976,0.4520394802093506,-0.024850979447364807,0.2089347243309021,0.42000046372413635,-0.029535753652453423,0.213853120803833,0.4210372269153595,-0.007775784004479647,0.2221260368824005,0.3811405897140503,-0.018609361723065376,0.22733989357948303,0.3591412603855133,-0.02551652491092682,0.23069366812705994,0.34237754344940186,-0.029234878718852997,0.20020271837711334,0.41151678562164307,-0.007992827333509922,0.21257628500461578,0.3667318522930145,-0.019261779263615608,0.22170427441596985,0.34466424584388733,-0.024862056598067284,0.22814366221427917,0.32511693239212036,-0.026823369786143303,0.18299458920955658,0.4128103256225586,-0.010225702077150345,0.19514904916286469,0.3902689814567566,-0.026679981499910355,0.1969291865825653,0.42603933811187744,-0.027648523449897766,0.19478607177734375,0.4485371708869934,-0.023616859689354897,0.16580605506896973,0.4229205846786499,-0.013500943779945374,0.17950387299060822,0.4201265275478363,-0.027206236496567726,0.18294088542461395,0.44818368554115295,-0.027571745216846466,0.18069088459014893,0.46438154578208923,-0.02444685436785221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3286820352077484,0.32558491826057434,-0.021487969905138016,0.3136503994464874,0.2612558603286743,0.02022782526910305,0.33110296726226807,0.27088871598243713,0.00978530291467905,0.32141026854515076,0.2575332522392273,0.011659099720418453,0.3204094469547272,0.2721554636955261,0.011938112787902355,0.3177564740180969,0.2573113441467285,0.013878636993467808,0.31701603531837463,0.2697865068912506,0.014096139930188656,0.3550267815589905,0.27961665391921997,-0.0013561577070504427,0.37842610478401184,0.2843455970287323,-0.004252037964761257,0.3722579777240753,0.27676576375961304,-0.006986479740589857,0.3703155517578125,0.28856420516967773,-0.006434697657823563,0.3750496804714203,0.27984103560447693,-0.006557472050189972,0.36187899112701416,0.28606536984443665,-0.005144541151821613,0.32300761342048645,0.36089837551116943,0.004987245425581932,0.35499387979507446,0.37077778577804565,-0.007598274387419224,0.47656476497650146,0.5809016823768616,-0.2174874246120453,0.2623254954814911,0.5501355528831482,-0.03247424215078354
6,10,2,0.17075537145137787,0.5246552228927612,2.3644412294743233e-07,0.19109360873699188,0.5167928338050842,-0.012907643802464008,0.2094241976737976,0.48685771226882935,-0.0193302221596241,0.21631169319152832,0.45567384362220764,-0.025622906163334846,0.2142261266708374,0.42461636662483215,-0.03071659803390503,0.21688558161258698,0.4214228391647339,-0.007165274582803249,0.2256409376859665,0.38293030858039856,-0.01881694421172142,0.2314196676015854,0.36097443103790283,-0.026537124067544937,0.23475706577301025,0.3457525074481964,-0.030778972432017326,0.2033127099275589,0.41192224621772766,-0.007709157187491655,0.21713657677173615,0.3676561713218689,-0.02048821933567524,0.22753752768039703,0.34602537751197815,-0.027162065729498863,0.23475533723831177,0.32807186245918274,-0.02950376085937023,0.18602855503559113,0.4132787883281708,-0.01035494077950716,0.19994723796844482,0.39133012294769287,-0.027742981910705566,0.20100919902324677,0.4285910427570343,-0.028546594083309174,0.19795837998390198,0.4518720805644989,-0.02407045289874077,0.16889820992946625,0.42372989654541016,-0.014111311174929142,0.18346284329891205,0.4221806824207306,-0.028334658592939377,0.18710964918136597,0.4506617784500122,-0.028630070388317108,0.18475407361984253,0.466545045375824,-0.025261132046580315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32186833024024963,0.32375502586364746,-0.020985398441553116,0.30994850397109985,0.2673650085926056,0.023300496861338615,0.3265205919742584,0.27410852909088135,0.011291000992059708,0.3169706463813782,0.2633533477783203,0.014197943732142448,0.31638041138648987,0.2764720320701599,0.0143221290782094,0.3135581314563751,0.26348093152046204,0.016735132783651352,0.3131239712238312,0.27458494901657104,0.01671465113759041,0.34984707832336426,0.2798334062099457,-0.0019380180165171623,0.37350401282310486,0.283110648393631,-0.006161777768284082,0.3665699362754822,0.2762509882450104,-0.008457795716822147,0.36494162678718567,0.28738096356391907,-0.007952343672513962,0.3696057200431824,0.2789883613586426,-0.008213961496949196,0.3564590513706207,0.28534865379333496,-0.006112360395491123,0.3181721866130829,0.36025893688201904,0.005732245277613401,0.34983718395233154,0.3689345419406891,-0.009754879400134087,0.47422894835472107,0.579980731010437,-0.21293681859970093,0.26274943351745605,0.5485488176345825,-0.039241377264261246
7,10,2,0.17166511714458466,0.5252827405929565,2.4040116386458976e-07,0.19165056943893433,0.5182088017463684,-0.013216649182140827,0.20993396639823914,0.48837584257125854,-0.019884711131453514,0.21654105186462402,0.45691075921058655,-0.026374563574790955,0.21482348442077637,0.4252733886241913,-0.03162683546543121,0.21735048294067383,0.4215761721134186,-0.00732787698507309,0.22641123831272125,0.38275468349456787,-0.01913473755121231,0.2323707789182663,0.3611668348312378,-0.026911595836281776,0.2355535924434662,0.34697815775871277,-0.031026754528284073,0.20375125110149384,0.41200166940689087,-0.007663341239094734,0.21811719238758087,0.36796095967292786,-0.020396355539560318,0.22829751670360565,0.3463823199272156,-0.02696785144507885,0.23499087989330292,0.329030841588974,-0.029108580201864243,0.1865110695362091,0.413247674703598,-0.010170208290219307,0.2008855789899826,0.3931250274181366,-0.027418270707130432,0.2020302563905716,0.43002307415008545,-0.02841907925903797,0.19897332787513733,0.45321205258369446,-0.024036621674895287,0.16936638951301575,0.4236283302307129,-0.013810026459395885,0.18434201180934906,0.42355892062187195,-0.027761176228523254,0.18794238567352295,0.4524063467979431,-0.028114868327975273,0.185705304145813,0.4686267077922821,-0.02477901801466942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32108715176582336,0.3252392113208771,-0.020510559901595116,0.30888938903808594,0.2651005983352661,0.02247166633605957,0.32510820031166077,0.2731706500053406,0.010750848799943924,0.31576743721961975,0.2614986300468445,0.01354460883885622,0.3152371346950531,0.27490100264549255,0.013765212148427963,0.31240034103393555,0.26137951016426086,0.01603277213871479,0.3119971454143524,0.27285194396972656,0.016133280470967293,0.34828072786331177,0.2800798714160919,-0.002440984593704343,0.37152335047721863,0.28352782130241394,-0.006726609542965889,0.3648258447647095,0.2764766812324524,-0.008929681964218616,0.3630812168121338,0.28760990500450134,-0.008386301808059216,0.36776262521743774,0.27930670976638794,-0.008709185756742954,0.3547075092792511,0.2854756712913513,-0.006517800968140364,0.31783369183540344,0.36055612564086914,0.0065036374144256115,0.34998777508735657,0.3697833716869354,-0.008838299661874771,0.4748237133026123,0.5797931551933289,-0.24440443515777588,0.26100412011146545,0.5437346696853638,-0.03926818072795868
8,10,2,0.17126032710075378,0.5264297723770142,2.5112987600550696e-07,0.19145111739635468,0.5185791850090027,-0.012835970148444176,0.20986029505729675,0.48922228813171387,-0.01941215991973877,0.21636509895324707,0.45851850509643555,-0.02596193552017212,0.21484391391277313,0.4281780421733856,-0.03131537139415741,0.21649350225925446,0.42223647236824036,-0.006804522592574358,0.22532980144023895,0.38366663455963135,-0.018371326848864555,0.23166505992412567,0.3609905540943146,-0.025994496420025826,0.23558947443962097,0.3462989032268524,-0.030089139938354492,0.20284120738506317,0.41312408447265625,-0.007415018044412136,0.21652181446552277,0.3685607612133026,-0.020259609445929527,0.22742079198360443,0.34722816944122314,-0.026943344622850418,0.23514077067375183,0.3309473991394043,-0.029139526188373566,0.18561747670173645,0.414629191160202,-0.010120800696313381,0.20021775364875793,0.3942462205886841,-0.027468502521514893,0.20159117877483368,0.4321078360080719,-0.0280135665088892,0.19866105914115906,0.456295907497406,-0.023244842886924744,0.16858237981796265,0.4251334071159363,-0.013953138142824173,0.18381133675575256,0.42423000931739807,-0.028017237782478333,0.18773943185806274,0.4536593556404114,-0.028030699118971825,0.18541070818901062,0.47064346075057983,-0.02437678910791874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31999215483665466,0.32518479228019714,-0.020921558141708374,0.30708223581314087,0.26548898220062256,0.02251674048602581,0.3237840533256531,0.2735863924026489,0.01081622764468193,0.3141418695449829,0.2617521286010742,0.013554763048887253,0.3137049376964569,0.2751353979110718,0.013751670718193054,0.310699999332428,0.26166412234306335,0.01604723557829857,0.31037163734436035,0.27314409613609314,0.016136081889271736,0.34738367795944214,0.2803856134414673,-0.002322226297110319,0.37081557512283325,0.28371596336364746,-0.006610505282878876,0.36410778760910034,0.27665695548057556,-0.008818373084068298,0.3623178005218506,0.2877592146396637,-0.00828777439892292,0.36705389618873596,0.2794909179210663,-0.008581895381212234,0.35387054085731506,0.2855727970600128,-0.0064454274252057076,0.31739088892936707,0.3603944182395935,0.006583094131201506,0.34957289695739746,0.3694321811199188,-0.00887806061655283,0.47356748580932617,0.586005449295044,-0.32332196831703186,0.26116836071014404,0.5484268665313721,-0.12153362482786179
9,10,2,0.16906777024269104,0.5264877080917358,2.5012465698637243e-07,0.18916626274585724,0.520211935043335,-0.01327087078243494,0.20772971212863922,0.4914102554321289,-0.019831441342830658,0.2142709493637085,0.4600178599357605,-0.026040075346827507,0.21224446594715118,0.4284026622772217,-0.03103269264101982,0.21549758315086365,0.42533427476882935,-0.008414124138653278,0.22421278059482574,0.38417989015579224,-0.020165126770734787,0.2305683195590973,0.3612866997718811,-0.027560705319046974,0.23460519313812256,0.34724342823028564,-0.031178755685687065,0.20151513814926147,0.414855420589447,-0.008442673832178116,0.21559958159923553,0.3691762685775757,-0.0207993034273386,0.22641269862651825,0.3487313687801361,-0.02676129899919033,0.23406949639320374,0.33447033166885376,-0.0282431747764349,0.1840803176164627,0.41524186730384827,-0.010543081909418106,0.19764423370361328,0.3964220881462097,-0.027276163920760155,0.1988302320241928,0.43223151564598083,-0.02830318920314312,0.19635285437107086,0.45633113384246826,-0.023872924968600273,0.16683056950569153,0.42467013001441956,-0.013781762681901455,0.18137028813362122,0.42633315920829773,-0.027409860864281654,0.18548214435577393,0.45511162281036377,-0.027836890891194344,0.18433405458927155,0.472182959318161,-0.024430619552731514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3193611800670624,0.3246743679046631,-0.02071002684533596,0.3061332702636719,0.2650142312049866,0.022156473249197006,0.3226913511753082,0.2729991674423218,0.010687901638448238,0.3131624162197113,0.26176440715789795,0.013309669680893421,0.3126853406429291,0.27452266216278076,0.013523753732442856,0.30976805090904236,0.26158449053764343,0.015755264088511467,0.30939537286758423,0.2725297808647156,0.015874648466706276,0.34629127383232117,0.28026849031448364,-0.002115471987053752,0.3694690465927124,0.28411033749580383,-0.00615813210606575,0.36271753907203674,0.27713170647621155,-0.00845109298825264,0.36114028096199036,0.2878817617893219,-0.007920809090137482,0.36568185687065125,0.2799202501773834,-0.008197358809411526,0.3527229130268097,0.2855824828147888,-0.006152386777102947,0.3165205717086792,0.3597767651081085,0.006260470021516085,0.34883514046669006,0.36928871273994446,-0.008843149989843369,0.47208505868911743,0.5830118656158447,-0.2803983986377716,0.25909844040870667,0.5496876835823059,-0.07778923213481903
